frame_start	frame_end	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-vessel	Left-choroid-plexus	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-vessel	Right-choroid-plexus	Optic-Chiasm	CC_Posterior	CC_Mid_Posterior	CC_Central	CC_Mid_Anterior	CC_Anterior	ctx-lh-bankssts	ctx-lh-caudalanteriorcingulate	ctx-lh-caudalmiddlefrontal	ctx-lh-cuneus	ctx-lh-entorhinal	ctx-lh-fusiform	ctx-lh-inferiorparietal	ctx-lh-inferiortemporal	ctx-lh-isthmuscingulate	ctx-lh-lateraloccipital	ctx-lh-lateralorbitofrontal	ctx-lh-lingual	ctx-lh-medialorbitofrontal	ctx-lh-middletemporal	ctx-lh-parahippocampal	ctx-lh-paracentral	ctx-lh-parsopercularis	ctx-lh-parsorbitalis	ctx-lh-parstriangularis	ctx-lh-pericalcarine	ctx-lh-postcentral	ctx-lh-posteriorcingulate	ctx-lh-precentral	ctx-lh-precuneus	ctx-lh-rostralanteriorcingulate	ctx-lh-rostralmiddlefrontal	ctx-lh-superiorfrontal	ctx-lh-superiorparietal	ctx-lh-superiortemporal	ctx-lh-supramarginal	ctx-lh-frontalpole	ctx-lh-temporalpole	ctx-lh-transversetemporal	ctx-lh-insula	ctx-rh-bankssts	ctx-rh-caudalanteriorcingulate	ctx-rh-caudalmiddlefrontal	ctx-rh-cuneus	ctx-rh-entorhinal	ctx-rh-fusiform	ctx-rh-inferiorparietal	ctx-rh-inferiortemporal	ctx-rh-isthmuscingulate	ctx-rh-lateraloccipital	ctx-rh-lateralorbitofrontal	ctx-rh-lingual	ctx-rh-medialorbitofrontal	ctx-rh-middletemporal	ctx-rh-parahippocampal	ctx-rh-paracentral	ctx-rh-parsopercularis	ctx-rh-parsorbitalis	ctx-rh-parstriangularis	ctx-rh-pericalcarine	ctx-rh-postcentral	ctx-rh-posteriorcingulate	ctx-rh-precentral	ctx-rh-precuneus	ctx-rh-rostralanteriorcingulate	ctx-rh-rostralmiddlefrontal	ctx-rh-superiorfrontal	ctx-rh-superiorparietal	ctx-rh-superiortemporal	ctx-rh-supramarginal	ctx-rh-frontalpole	ctx-rh-temporalpole	ctx-rh-transversetemporal	ctx-rh-insula	wm-lh-bankssts	wm-lh-caudalanteriorcingulate	wm-lh-caudalmiddlefrontal	wm-lh-cuneus	wm-lh-entorhinal	wm-lh-fusiform	wm-lh-inferiorparietal	wm-lh-inferiortemporal	wm-lh-isthmuscingulate	wm-lh-lateraloccipital	wm-lh-lateralorbitofrontal	wm-lh-lingual	wm-lh-medialorbitofrontal	wm-lh-middletemporal	wm-lh-parahippocampal	wm-lh-paracentral	wm-lh-parsopercularis	wm-lh-parsorbitalis	wm-lh-parstriangularis	wm-lh-pericalcarine	wm-lh-postcentral	wm-lh-posteriorcingulate	wm-lh-precentral	wm-lh-precuneus	wm-lh-rostralanteriorcingulate	wm-lh-rostralmiddlefrontal	wm-lh-superiorfrontal	wm-lh-superiorparietal	wm-lh-superiortemporal	wm-lh-supramarginal	wm-lh-frontalpole	wm-lh-temporalpole	wm-lh-transversetemporal	wm-lh-insula	wm-rh-bankssts	wm-rh-caudalanteriorcingulate	wm-rh-caudalmiddlefrontal	wm-rh-cuneus	wm-rh-entorhinal	wm-rh-fusiform	wm-rh-inferiorparietal	wm-rh-inferiortemporal	wm-rh-isthmuscingulate	wm-rh-lateraloccipital	wm-rh-lateralorbitofrontal	wm-rh-lingual	wm-rh-medialorbitofrontal	wm-rh-middletemporal	wm-rh-parahippocampal	wm-rh-paracentral	wm-rh-parsopercularis	wm-rh-parsorbitalis	wm-rh-parstriangularis	wm-rh-pericalcarine	wm-rh-postcentral	wm-rh-posteriorcingulate	wm-rh-precentral	wm-rh-precuneus	wm-rh-rostralanteriorcingulate	wm-rh-rostralmiddlefrontal	wm-rh-superiorfrontal	wm-rh-superiorparietal	wm-rh-superiortemporal	wm-rh-supramarginal	wm-rh-frontalpole	wm-rh-temporalpole	wm-rh-transversetemporal	wm-rh-insula	Left-UnsegmentedWhiteMatter	Right-UnsegmentedWhiteMatter
3600	3900	5132.3888	8987.61495	9334.58809	6215.21111	7830.16692	7007.76122	7970.68497	9119.16	6903.73475	5050.46238	7791.36133	6986.01746	6620.75231	5395.60356	6151.31519	8609.47604	9644.13383	5726.98391	5418.38717	8675.43781	9119.91868	6146.25744	7535.437	6992.37292	7959.47226	9098.72015	7684.54438	6559.45256	7918.75031	8016.12962	9083.94346	6673.10195	5266.25856	9839.62804	7159.23779	6959.40398	6851.82326	9441.17581	7934.50604	7359.4415	7650.70323	7192.43692	6993.11845	7226.99376	7001.67543	6881.41571	7025.04275	7166.46586	6972.18562	6699.44112	7068.16853	7127.31031	6414.40826	6349.86341	7147.54109	7152.57197	7110.81791	7724.97381	6868.53356	7444.65442	6669.30825	6858.59869	7311.12246	7599.75509	7069.80518	6684.35783	7092.44249	7059.35698	6336.91872	6887.68877	7163.56303	6838.30197	7712.03778	7311.50479	6998.42747	6909.6212	7984.92726	7066.69555	6978.05241	7089.98175	7373.453	7499.91838	7272.67017	6691.347	6947.74684	6713.10193	6610.09134	6197.48984	7045.577	6925.68654	7226.43455	7330.93224	6409.92279	7643.19255	6961.9013	6955.10835	7329.15355	7497.73383	6963.71616	6516.8946	6865.05935	6714.49932	6345.45797	7384.75542	7378.73634	7091.51581	9550.93071	9579.94778	10014.45255	8578.10832	7801.23649	9270.9759	8854.01303	9205.88936	9017.64042	8599.61386	9720.64273	8235.57093	9587.71321	9210.91345	7535.44937	8913.21201	9233.90495	8400.65087	10099.6394	8920.72363	8954.75894	8752.40314	8762.66355	8818.02839	9563.7401	10272.51466	9818.16259	9185.13044	9283.97015	9127.18595	8153.79431	8981.42671	9183.90233	9076.43787	9935.86431	9402.07181	9420.62288	7935.24734	7372.68391	9348.08703	9103.29431	9351.07147	10147.28279	9192.57198	9559.74892	8236.88023	9232.22731	9141.35729	7897.59964	9185.2863	9428.93012	9148.76206	10096.01782	8800.08408	8560.88176	9609.39541	9734.8844	8844.27285	10021.35494	10173.18556	9890.24066	8543.18659	9411.39896	9258.57923	8412.29096	8984.17131	9463.95523	9014.41657	10292.19388	10069.86158
3900	4200	4897.22638	8457.32396	8296.45362	5878.29617	6865.81299	7034.80729	7202.63432	7927.50926	4828.0337	4602.35464	7052.31433	6939.8676	7121.78242	4385.53734	6048.38148	7057.80466	7667.71111	5096.37213	5127.89014	7613.08947	8284.87798	5547.39839	6875.17825	6705.64813	7259.08084	8349.41518	7178.52724	6315.41843	5416.43723	6994.02144	6259.5958	6166.30481	5785.23905	9885.75028	5890.71526	6089.3234	7004.01575	8576.52027	7107.8607	7259.04618	7416.2366	6765.73574	7434.92631	6448.14566	6716.16797	6396.34268	7270.83323	6918.8526	6483.59812	6295.73997	6540.97731	6716.76834	6167.39444	6064.51956	6431.25335	6890.40938	6818.68201	6882.16981	6297.2418	7383.38407	6065.46676	6719.48119	7029.34504	7162.99704	6691.18268	6511.33881	6527.53394	6381.45361	5874.23157	7035.09659	7189.9452	6180.65393	7465.72138	7793.64287	6654.70268	6619.46215	7695.58793	6355.60102	6589.6026	6552.56398	6820.62107	7097.77795	6104.27307	6556.32101	6860.45913	6044.08602	6302.12591	5841.88307	6657.54709	6373.44156	6952.51176	7129.43197	6038.38368	7435.57585	6748.6502	6270.98923	6889.40616	7035.54539	6473.34259	6306.03163	6402.94925	6298.53507	6248.87171	7762.10694	6769.48499	6690.40835	8468.96328	8984.10462	9194.09653	8049.00537	8417.46984	8361.73291	8682.17647	8501.60863	9230.11554	8253.7896	8709.50409	7798.08272	9045.02662	8961.49908	7261.73096	8090.2929	8742.43828	7463.30314	9097.3897	8146.56652	7920.26946	8340.6327	8098.49887	8357.84828	8792.72115	9730.72818	9338.65211	8827.27437	8752.87525	8453.52547	7487.18646	9289.04232	8927.30915	8455.64109	8768.40253	9205.41282	8941.19672	7772.12084	8110.21691	8398.27575	8473.9701	8614.38236	8776.49135	8574.36562	8529.61824	8168.72048	8734.57409	8387.29005	6973.10844	8461.3669	9241.27362	7746.80245	9324.67659	8393.50263	7874.65143	8558.00744	9022.71866	8072.25923	9823.40458	9671.68508	8768.5422	8183.35767	8597.1664	8660.30553	8138.55411	8844.80631	8306.82435	8535.18149	9518.32855	9582.89598
4200	4500	4430.28229	6557.4272	7550.84482	5368.61174	6865.57775	6291.87877	6758.53528	7489.69367	4768.80039	5078.83837	6782.29733	5705.60377	5875.87181	4088.0098	6847.88841	6725.1842	7533.08203	4801.72373	5165.03114	6454.22627	7940.09194	5255.88537	5911.43051	6517.28846	7482.40829	7730.08112	6540.39507	5763.05318	6575.11033	6626.35913	5929.94355	6368.72736	7052.31844	8776.99045	5325.40258	6041.25764	5767.09832	7869.9384	6297.05733	6638.23236	6671.86101	6246.97062	7004.40404	6387.72967	6243.20904	5980.35612	5983.34843	6607.57987	6232.02878	5951.89245	6738.22821	6355.18968	5913.94105	5409.57736	5952.82887	6942.48556	6135.94345	6083.25498	5764.24339	6628.43957	5886.91019	6270.71609	6623.27558	6472.03715	6435.77356	6167.73461	6151.55142	6018.37579	5155.31994	6397.70742	6285.42352	5896.82857	6732.71741	6781.08383	6124.58642	6130.14277	7117.80376	6161.449	6296.92356	6299.9234	6399.40766	6615.31336	6169.04149	5765.01928	6223.1305	5986.79118	5896.94865	5312.63344	6296.93041	6307.72836	6685.9764	6940.01812	5720.01468	6366.34771	6142.75367	5663.84858	6272.82896	6546.56048	5945.15837	5834.58399	6063.63738	6029.86515	5631.8499	6166.11375	6039.74491	6025.62668	7743.49113	8715.30795	8654.03043	7163.48	7019.874	8067.45646	8016.14215	7844.2173	7591.32672	7483.74994	8479.80458	7282.53745	8739.74553	8312.74298	6589.16123	7273.24408	7973.96283	7745.16896	8339.54495	7427.21002	7318.20773	7534.67358	7748.23041	8253.26347	8228.46998	8991.19823	8751.94607	8178.74082	8211.45745	7821.80524	6840.49852	8510.31945	8109.25219	7689.98255	8533.37352	8427.45781	8402.75019	7190.31659	6362.96366	7911.87572	8089.94324	8076.18711	8136.90457	7889.91347	8119.91509	7161.9216	7896.11168	7700.90148	7075.74389	7680.04986	8228.1073	7383.11766	8741.39302	7883.25267	7698.35797	7972.61072	8276.44044	7462.61955	8684.77344	8975.35416	8342.33653	7409.58053	8042.42078	7981.25694	7211.28858	6795.87867	8115.34858	7829.42832	9065.73953	8863.5362
4500	4800	4671.72655	7177.62016	7147.3554	5154.53097	5947.43657	6001.76898	6483.44633	7042.21361	4598.48788	3849.75626	6107.87089	6072.95677	5769.38584	4104.37794	5747.2117	7370.75996	6760.46922	4764.60622	4880.19765	7351.344	7659.07531	5235.59881	5828.75308	5659.29001	6588.83686	6893.29457	6077.96939	5494.90259	5456.0366	6816.36822	5943.6542	6219.51605	4123.0296	7958.54751	6352.40685	5600.05895	5074.7482	7050.58411	6302.17783	6886.94407	6601.39819	6225.39698	6458.09148	5802.04282	6018.28616	5772.99289	6866.13131	6218.78663	5924.78951	5373.30122	6331.32455	5739.56599	5495.83021	5511.13503	5911.43986	6372.47318	6086.30526	6318.85001	5647.44866	6389.25685	5879.58849	6026.89446	5830.5666	6130.03063	5909.2269	6038.47845	5863.71128	5873.64121	5799.49489	6053.26002	6376.96591	5950.34632	6235.59953	5954.62491	5878.05425	5867.33776	6702.75591	6100.49843	6024.75331	5992.78652	5903.79135	6346.17112	6423.42005	5648.524	5673.31442	5509.83206	5633.39719	5274.23508	5980.56877	5796.7027	6469.9411	6542.39966	5694.25473	6690.78749	5838.88594	5604.16068	5946.36423	6236.88718	5719.05425	5577.91454	5653.46392	5775.69366	5075.34434	6417.04409	5382.14181	5706.6262	7826.41088	8580.70721	8278.12355	7023.8193	6024.7573	7496.17362	7382.23976	7551.49195	8116.52708	7240.70534	7713.78553	6927.82554	8577.16678	7779.30982	6203.00405	7211.35422	7573.78954	7017.3746	7806.51133	7224.26832	7355.25723	7589.01939	7427.0795	7398.08388	7714.50824	8409.1993	8004.93789	7964.24606	7495.71078	7214.1241	6899.95394	6809.97317	7558.44489	7756.23501	8610.04671	7450.26103	7982.76228	6959.38976	6007.46244	8024.27992	7681.46961	7805.48652	7846.37743	7713.70704	7799.06414	6699.62264	7308.07761	7629.01959	5965.2596	7416.16724	7893.90659	7156.02781	8300.15243	7852.22104	6862.95982	7315.27915	7885.75815	7194.47361	8551.82745	8529.03396	7874.21243	7010.22791	7598.47001	8155.89357	6351.08087	6633.36501	6762.45674	7308.77119	8431.89687	8454.62812
4800	5100	4200.18657	6971.68407	6981.47455	4946.29736	6004.90266	5705.50599	6096.99774	6560.02228	4995.57408	4191.2203	5730.24543	5912.48651	5065.97683	3941.48593	6056.85065	6590.55427	7020.75193	4577.32147	4453.80257	5759.66618	6821.59606	4867.3318	5532.00926	5323.83781	6578.09573	6538.44912	5429.09542	5253.07131	5210.15756	5564.46141	5979.74663	5538.48002	3090.02558	8415.01068	5114.3696	5544.33333	5579.83765	7935.82546	5613.12053	6265.98466	5882.50356	5604.18446	5612.03501	5867.31171	5867.28874	5384.68844	6131.94301	5971.56594	5768.74405	5149.25447	5787.48445	5744.35697	4559.90103	5251.13377	5488.76398	6239.19075	5797.13432	6056.7446	5385.11243	6374.09347	5497.79406	5636.60262	5766.53075	6039.28115	5599.01285	5383.48145	5516.29796	5514.62103	4552.09504	5878.88476	5801.32543	5469.1153	5742.51354	5887.28988	5756.57073	5633.31112	6762.07845	5790.93519	5964.8248	5965.10399	5493.54575	6067.42794	5680.55887	5408.84307	5861.36052	5356.26205	6370.76634	4868.65658	5599.22218	5225.73079	6113.5915	5637.59021	5290.63796	5910.12106	5640.42452	5487.92361	5609.78046	5966.24517	5303.06065	5352.65581	5257.46955	5422.16048	4739.26011	5628.24708	4894.95534	5459.13037	6708.59716	8057.57648	7917.29391	6375.57394	5624.13874	7392.78881	6986.31502	7159.8163	7189.12333	6594.45132	7068.80405	6503.23282	7273.59385	7445.80191	5357.12762	6787.79422	6884.04243	6681.76349	7364.69976	6894.84695	6580.52134	7078.65819	6926.38508	7077.47642	7847.88275	7893.99356	7663.0951	7136.23275	7118.32857	7279.55664	5400.16727	7153.97912	7236.73078	6941.29798	6938.13736	7393.64091	7276.68114	6701.54801	5453.56654	6883.2753	7405.844	6756.60765	7620.98524	7060.19778	7151.68721	6329.12348	7064.35781	7149.60057	6679.16743	6871.87842	7443.09639	5978.38042	7874.48629	7060.17385	6995.41469	7373.90995	7505.6577	7021.8973	7962.94745	8044.94917	7204.97577	6853.39304	7041.43861	7185.90742	5890.11254	6095.67539	5952.36185	7093.62571	8011.22164	7980.00496
5100	5400	4190.75057	6772.27581	6276.35769	4639.00957	5546.6572	5596.03393	5579.2617	5182.49305	4814.01301	3782.24504	5353.56435	5782.01214	5905.16673	3617.06019	5736.07174	5740.33607	7481.6177	4614.64599	4376.7308	5978.14996	6252.49163	4617.64995	5040.67322	5221.52477	5328.63038	6823.37525	5658.48913	5158.57368	5640.57868	5287.72749	5129.04355	4929.66471	2748.2353	6393.74608	4630.61874	5509.65618	4530.98109	7027.98766	5455.08485	5906.26184	5696.00016	5528.2845	4985.21017	5389.38485	5317.9857	5070.54156	5419.54932	5689.42765	5301.06615	4938.99673	5784.1197	5368.40738	4996.89646	4340.54925	5441.81545	6526.99784	5347.1965	5281.5784	5266.28358	6228.16087	5169.95692	5303.63364	5500.92878	5831.38735	5363.45678	5346.32086	5529.00894	5388.07496	5101.0398	5598.44045	5674.75095	5056.25215	5772.51425	6480.31838	5554.62421	5291.91599	8278.09333	5352.37838	5559.42248	5142.54054	5778.57517	5978.08336	5331.16011	4919.40772	5982.14794	5187.26877	5163.03019	4368.56614	5387.47584	5375.33873	5434.00626	5732.66581	5035.23254	5776.81014	5550.49989	5084.24851	5061.95386	5700.06282	5238.09898	5246.13552	5159.24006	5236.04892	5433.94627	6392.08386	6212.21832	5458.70632	6969.56829	7139.8789	7280.61616	6403.63123	4824.80318	6799.60701	6645.04149	6881.30306	6417.73004	6430.74926	6304.57944	6081.71464	7550.88354	7362.41606	6124.02311	5592.41935	6640.34088	6234.14413	6701.40434	6501.62794	6721.42922	7198.68622	6753.03722	7081.57348	7734.58525	7413.654	7163.77571	6768.44422	7123.27199	6712.00095	6740.27991	6034.46611	6385.77459	6859.80836	7142.36157	7367.00273	6907.74093	5903.0931	5904.06612	6806.64574	6665.60097	6466.75872	7004.60612	6721.25055	6993.41448	6008.24833	7226.82587	6691.82506	5886.13242	6172.08559	6496.21498	6018.43539	7123.83353	6670.67356	6195.81609	6579.79413	7255.71705	6821.09712	6818.13762	7606.15354	7043.06617	6467.912	6756.13827	6758.71443	6928.60718	6515.32706	7176.7367	6448.0334	7584.87416	7369.62846
5400	5700	3755.11669	6276.26621	5646.48726	4461.67782	5430.6221	5451.76905	5477.32157	5830.93158	4487.03414	3908.4009	5243.06168	5433.93016	4766.90474	3619.34895	4354.99751	4882.05474	7077.44334	3784.24786	4205.20688	5540.41829	5997.24536	4486.0357	5066.34345	5193.51303	4674.47936	5200.22784	5120.34827	5011.10475	5608.61723	4411.65115	3183.56326	4858.41761	3660.04536	6396.7729	4996.00129	4394.31081	4478.03242	6726.6029	5408.56954	6059.76503	5212.61069	4883.45172	5626.07567	4914.33263	5139.63475	4959.10987	5161.12943	5515.39424	5236.82787	4782.35603	5539.96553	5114.82615	3804.07934	4450.77518	5060.79789	5567.63224	5116.13107	4660.40161	4883.72095	5308.98065	4806.98663	5116.63288	5263.60891	5503.43588	5352.64928	5220.95541	4850.64354	5168.05721	4739.35796	5198.80363	5836.93287	4896.71118	5668.45888	5234.99242	5138.2998	5220.37056	6023.51447	4777.11758	5246.29579	4964.45403	5612.99847	5383.49003	5402.04272	4646.94276	5287.13625	4668.74277	4853.89956	4212.44952	5201.63577	5606.10807	5146.47445	6021.55498	4752.3163	5375.66848	5241.77091	5132.28312	5355.93371	5304.75876	4797.30294	4979.89132	4815.79236	5072.04171	4867.48672	4958.93414	5412.42731	4803.3902	6001.66161	6918.78981	6603.96094	5785.18306	5829.34652	6153.82076	6088.05902	6146.7339	6114.57325	5875.02223	6405.49392	5753.01349	6813.15581	6303.20851	4430.56717	5409.79006	6434.06074	4934.27238	6637.05108	5867.66797	6065.47614	6186.72978	6643.8067	6489.83077	6820.94748	6972.57205	6972.90327	6816.07495	6127.38769	5973.00121	6069.07555	5240.64728	7167.25143	6059.51669	6935.37195	6528.22603	6930.93777	6029.15538	4735.25747	5985.58716	6523.14248	6394.64887	6336.08642	6207.84952	6464.08415	5389.65769	6752.41829	5915.3486	5599.32688	6208.77189	6512.00947	5463.87651	7299.73582	6406.5949	5723.22849	6109.76579	6558.92659	6424.23201	6337.16586	7196.84111	6472.30173	6394.55421	6306.44206	6345.98449	5504.28345	5632.1621	6451.79712	5846.49726	7026.51782	6846.60325
5700	6000	3708.82406	5354.70137	5602.02207	4413.44703	5099.12211	5658.43593	6356.98464	6188.68443	3384.54516	3793.18668	5140.80851	4598.02356	4606.71402	4429.08656	4569.57073	4774.05972	6537.70238	4020.58574	4142.67584	5830.14076	5777.89099	4430.52896	4952.79283	5124.1549	4803.96799	5701.65833	4981.43868	4967.27921	5004.68249	4616.52436	3566.64172	4609.55214	3063.38033	5111.67542	5344.33642	4975.10071	3987.08114	6646.14705	5546.95801	5142.61438	5325.49173	5347.21715	5511.88461	5334.26455	5028.65172	4413.68895	4595.83964	5502.60891	5067.1223	4299.99102	5013.41629	4882.61227	4404.31059	4061.00335	5115.3395	6466.21296	5291.83657	5234.73077	4740.32785	5949.90204	4764.26656	4835.40162	4903.34647	5445.20945	5281.93593	4985.44076	5206.54099	4764.83222	4666.87796	5258.59669	5160.73294	4625.44298	4835.57002	4880.00099	5186.80666	4948.33225	7002.12715	5087.44103	5069.09352	5005.82826	5044.00684	5440.80582	5799.11007	4478.43589	4771.11894	4582.76025	4978.42097	3904.8427	5006.99242	4813.52792	5164.56544	5186.02899	4470.53577	5457.57984	5051.76741	4980.20635	5124.08208	5181.23363	4673.21491	4417.40744	4797.6125	4735.41523	4565.64981	6228.49773	4403.82084	4744.48161	6416.42724	5899.52519	6315.41198	6480.4042	5265.18664	6537.23956	6135.53289	5756.59634	6525.12401	6394.67739	6210.64907	4859.95756	7148.05401	6356.80083	4594.66825	5447.10494	6563.65744	5711.63204	6100.00949	6394.50889	5692.09058	6546.59755	5883.48753	5770.41365	6733.95909	6874.57606	7008.98399	6166.65424	6471.29376	6032.23824	5311.31328	5200.89009	5644.90938	6053.99445	6177.82798	6439.54686	6458.20449	5575.6075	4470.55276	6043.23615	6512.93	6267.48757	6261.34011	6071.60575	6733.9398	5195.4517	5937.10968	5490.70541	5464.85661	5530.06072	5759.24576	5125.37132	6819.9983	5705.97894	5608.24879	6429.61876	6539.46817	6357.94023	6169.51389	6764.73121	6294.6443	5742.73304	5859.94301	6557.83017	5112.9928	5815.83239	6024.20959	5439.89396	6736.80237	6756.5562
6000	6300	3832.47351	6918.71823	5040.55882	4504.33825	4740.95666	5428.35709	4950.47519	5618.46954	3869.58036	3609.94851	4879.69709	4826.97965	4172.23494	4229.67965	5166.06577	4873.07453	3376.13977	3965.64803	4092.27611	4461.4601	5232.97837	4308.48043	4644.93206	4795.08723	5232.06603	5267.83166	4812.86394	4845.45297	3438.58083	4593.72375	5297.78374	5141.18434	2108.32673	5651.79376	5079.77972	4597.56727	3717.17687	6327.51897	5145.44373	5832.23407	4927.54192	4712.02807	4792.47111	4788.4357	4920.93943	4239.42223	4596.07349	5338.63565	5192.00596	4707.73891	4695.37999	5132.13026	5092.4448	4237.06516	5096.95108	5980.80758	5056.51411	5563.72423	4715.83124	5683.04188	4619.81776	4472.33491	5027.65069	5085.80266	4958.76452	4883.26849	4905.44437	4810.23617	3635.04711	5035.4767	5472.5084	4939.35251	5354.21574	4889.89984	4415.8123	4866.51903	6717.30572	4939.98642	4600.97591	4834.77279	4923.72443	5332.99706	4948.34677	4433.62573	4629.36432	4806.26496	4999.37828	4250.68752	4956.52489	4968.97057	5297.96957	4838.60575	4300.49565	5396.6236	4980.10351	4418.54318	5137.65995	4963.81722	4816.69623	4695.45486	4535.08573	4537.25701	4525.03853	5353.09835	4519.41349	4149.70858	5779.22837	5773.72174	6679.67486	5501.38597	4978.12599	5688.02834	6009.42724	5555.04451	5526.04779	5859.07779	5353.75865	5587.62149	5665.88891	6000.49229	5945.64716	5761.47536	5744.43414	5601.17975	6120.04602	6103.20787	5811.30503	5833.93076	5719.97108	5763.72092	6597.13073	6265.82763	6083.27463	6685.13158	5910.8806	5601.61658	5325.64903	4989.21591	6261.63436	5800.12221	5930.80241	5704.29879	5671.86466	5320.33389	5031.63813	5673.74014	5469.55355	5445.46424	6438.31613	6176.34278	5900.28406	5482.2667	5720.10459	6060.81723	5051.37348	5644.1321	6133.47088	5283.82722	6684.25739	6158.0701	5249.39949	6325.4524	6285.40704	5446.4604	6046.2021	6509.76581	6328.39629	5683.75552	5928.38552	5789.59509	5965.35134	4731.72895	5888.38478	4980.24204	6099.33429	6407.18166
6300	6600	3773.82314	5350.17781	5527.19077	4238.12275	4597.90738	5326.76279	4817.61895	5911.03371	2964.52056	3529.38257	4177.28896	5054.13478	4703.16857	3513.53435	4376.42928	4484.79766	6225.558	4034.73718	4022.60009	4327.69111	5396.91507	4377.37354	4198.6172	4741.87761	5075.33511	4174.29777	4486.45911	3692.19041	3441.68163	3999.60478	7184.82158	6071.26757	4111.35418	4664.72345	3029.0404	3001.4745	3648.36651	4943.30715	4514.06004	4515.39559	5470.90292	4581.01785	5176.69642	4441.64322	4981.59671	4611.02348	4925.83869	4958.11777	4825.47651	4439.47129	5274.97103	4754.34236	3720.52233	4924.43174	4278.4069	6401.9466	5174.63351	4876.41387	4529.75681	5159.59713	4987.39114	4592.38098	4794.12423	4886.61637	4856.79367	4600.57409	4899.18246	4574.44863	4247.98194	6488.75221	5165.37176	4768.05023	4761.74592	4943.18873	4791.64646	5099.43281	6364.06019	4134.73966	4799.55424	5033.95043	4650.46866	5103.44477	4394.28128	4560.80973	4785.27876	4655.56935	4298.82734	3562.53886	4788.62581	4959.97805	4718.48318	4638.03418	4547.38199	5220.68899	4790.57071	4218.04598	5440.00519	4962.59897	4492.20201	4560.97589	4444.19094	4399.06106	4769.33894	3821.22053	5233.22237	4672.14111	4868.44888	5731.4475	6501.93459	4928.84063	5673.4843	5495.10699	5648.77189	5702.83866	5793.08649	5127.63424	5882.40395	5234.05497	6022.58371	5971.84579	5286.48499	5703.82605	5295.13279	5870.15116	6007.17583	5720.70322	5359.36808	4942.35977	5997.16168	5637.00018	6560.81566	6227.38188	5807.38198	5226.19081	5523.85035	5292.93876	5831.86047	7063.22334	6257.20045	5590.04376	5919.41667	5256.01603	5419.37719	5672.33042	4185.6305	5279.6571	5986.48128	6090.83828	5524.77103	5856.54121	5017.76534	5261.27683	6279.93356	5165.95653	5452.28712	5599.06342	5894.19366	4571.90109	6303.72999	6206.33693	5442.65167	5088.24785	6125.20792	5676.04614	5728.39081	6270.40366	5680.74626	5534.50744	5585.49328	5487.73471	5799.47147	3139.43197	6179.99457	5411.84299	6382.15181	6093.26285
6600	6900	3696.46402	4833.39321	4925.39582	4260.17907	4895.37885	5179.95724	4911.41951	6662.2845	2732.92654	2681.22366	4261.64775	4080.52181	3889.46111	2430.41217	4349.66846	4866.30599	7869.88349	4157.33106	3871.69936	4599.44343	5260.98944	3940.54862	4432.94952	5422.95254	5178.60901	4741.9238	5060.89313	3060.89804	5230.56443	3977.22175	3527.6321	3958.28666	2505.46495	4884.63288	3485.35002	3803.32136	3419.06115	5284.27483	5657.11448	4301.43196	4998.14878	4731.31951	4416.09137	4293.59816	4560.56921	4459.69909	5263.69603	5026.72284	4521.94315	4310.78815	4574.60509	4759.19798	4733.80952	4247.30506	5133.51672	5987.13222	5063.73468	5287.24926	4434.30251	5006.93854	4112.05899	4349.02048	5369.0915	5147.2895	4659.79509	4459.99109	4564.90244	4447.57953	3587.94185	5222.597	4153.99095	4425.20459	4878.98311	4420.22326	4202.31889	4056.83858	6737.16403	4348.36521	5090.36265	4769.68599	4360.64644	4895.80703	4633.26316	4559.83453	4430.73578	4351.37291	3734.86295	3874.10463	5000.59646	5335.7166	4913.57859	5050.88555	4157.23545	5460.61921	4714.65859	4244.89883	4759.54245	4862.27481	4483.91509	4487.28748	4245.97764	4123.59481	3742.73627	5395.42746	4722.66511	4490.11464	6235.33085	5303.1421	6518.16416	5880.01975	5237.94718	5921.20926	5368.73657	6166.16232	6357.76136	5626.99475	4940.40155	5218.29468	5762.44978	5387.23365	5679.15282	5100.98657	5653.9778	6351.6983	5490.75892	6324.27242	5043.09919	5853.36521	4995.32759	5039.95107	5662.63364	5805.18866	6016.98454	5326.64513	4916.81215	5408.09755	3591.07176	5267.47987	5181.83731	5222.94611	5832.60988	5124.63411	5179.67268	4713.84765	4839.23773	5159.48866	5634.42265	5748.24275	4963.94992	5564.01348	5185.60965	4880.793	5557.14958	4897.46047	4742.7789	5332.32272	5936.60178	5683.01848	5701.3977	5717.37865	4908.34944	5019.27017	5617.79549	4911.6362	5704.76243	6065.51976	5622.28392	5155.12534	5505.0203	5169.14595	4496.83286	4210.20937	4473.44042	5185.83602	6344.13183	5808.60826
