frame_start	frame_end	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-vessel	Left-choroid-plexus	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-vessel	Right-choroid-plexus	Optic-Chiasm	CC_Posterior	CC_Mid_Posterior	CC_Central	CC_Mid_Anterior	CC_Anterior	ctx-lh-bankssts	ctx-lh-caudalanteriorcingulate	ctx-lh-caudalmiddlefrontal	ctx-lh-cuneus	ctx-lh-entorhinal	ctx-lh-fusiform	ctx-lh-inferiorparietal	ctx-lh-inferiortemporal	ctx-lh-isthmuscingulate	ctx-lh-lateraloccipital	ctx-lh-lateralorbitofrontal	ctx-lh-lingual	ctx-lh-medialorbitofrontal	ctx-lh-middletemporal	ctx-lh-parahippocampal	ctx-lh-paracentral	ctx-lh-parsopercularis	ctx-lh-parsorbitalis	ctx-lh-parstriangularis	ctx-lh-pericalcarine	ctx-lh-postcentral	ctx-lh-posteriorcingulate	ctx-lh-precentral	ctx-lh-precuneus	ctx-lh-rostralanteriorcingulate	ctx-lh-rostralmiddlefrontal	ctx-lh-superiorfrontal	ctx-lh-superiorparietal	ctx-lh-superiortemporal	ctx-lh-supramarginal	ctx-lh-frontalpole	ctx-lh-temporalpole	ctx-lh-transversetemporal	ctx-lh-insula	ctx-rh-bankssts	ctx-rh-caudalanteriorcingulate	ctx-rh-caudalmiddlefrontal	ctx-rh-cuneus	ctx-rh-entorhinal	ctx-rh-fusiform	ctx-rh-inferiorparietal	ctx-rh-inferiortemporal	ctx-rh-isthmuscingulate	ctx-rh-lateraloccipital	ctx-rh-lateralorbitofrontal	ctx-rh-lingual	ctx-rh-medialorbitofrontal	ctx-rh-middletemporal	ctx-rh-parahippocampal	ctx-rh-paracentral	ctx-rh-parsopercularis	ctx-rh-parsorbitalis	ctx-rh-parstriangularis	ctx-rh-pericalcarine	ctx-rh-postcentral	ctx-rh-posteriorcingulate	ctx-rh-precentral	ctx-rh-precuneus	ctx-rh-rostralanteriorcingulate	ctx-rh-rostralmiddlefrontal	ctx-rh-superiorfrontal	ctx-rh-superiorparietal	ctx-rh-superiortemporal	ctx-rh-supramarginal	ctx-rh-frontalpole	ctx-rh-temporalpole	ctx-rh-transversetemporal	ctx-rh-insula	wm-lh-bankssts	wm-lh-caudalanteriorcingulate	wm-lh-caudalmiddlefrontal	wm-lh-cuneus	wm-lh-entorhinal	wm-lh-fusiform	wm-lh-inferiorparietal	wm-lh-inferiortemporal	wm-lh-isthmuscingulate	wm-lh-lateraloccipital	wm-lh-lateralorbitofrontal	wm-lh-lingual	wm-lh-medialorbitofrontal	wm-lh-middletemporal	wm-lh-parahippocampal	wm-lh-paracentral	wm-lh-parsopercularis	wm-lh-parsorbitalis	wm-lh-parstriangularis	wm-lh-pericalcarine	wm-lh-postcentral	wm-lh-posteriorcingulate	wm-lh-precentral	wm-lh-precuneus	wm-lh-rostralanteriorcingulate	wm-lh-rostralmiddlefrontal	wm-lh-superiorfrontal	wm-lh-superiorparietal	wm-lh-superiortemporal	wm-lh-supramarginal	wm-lh-frontalpole	wm-lh-temporalpole	wm-lh-transversetemporal	wm-lh-insula	wm-rh-bankssts	wm-rh-caudalanteriorcingulate	wm-rh-caudalmiddlefrontal	wm-rh-cuneus	wm-rh-entorhinal	wm-rh-fusiform	wm-rh-inferiorparietal	wm-rh-inferiortemporal	wm-rh-isthmuscingulate	wm-rh-lateraloccipital	wm-rh-lateralorbitofrontal	wm-rh-lingual	wm-rh-medialorbitofrontal	wm-rh-middletemporal	wm-rh-parahippocampal	wm-rh-paracentral	wm-rh-parsopercularis	wm-rh-parsorbitalis	wm-rh-parstriangularis	wm-rh-pericalcarine	wm-rh-postcentral	wm-rh-posteriorcingulate	wm-rh-precentral	wm-rh-precuneus	wm-rh-rostralanteriorcingulate	wm-rh-rostralmiddlefrontal	wm-rh-superiorfrontal	wm-rh-superiorparietal	wm-rh-superiortemporal	wm-rh-supramarginal	wm-rh-frontalpole	wm-rh-temporalpole	wm-rh-transversetemporal	wm-rh-insula	Left-UnsegmentedWhiteMatter	Right-UnsegmentedWhiteMatter
3600	3900	4705.04802	5867.51501	6903.15558	4984.25712	6194.18753	5379.36683	6515.68933	6182.48478	5161.94812	4012.1908	6159.41277	5710.47656	5870.92764	4431.78303	5758.93317	6460.87827	6050.16152	6401.24929	4458.35691	4716.40438	6829.80806	4948.64828	5647.26357	5414.4161	6796.76545	6738.35114	5191.99559	5801.00027	5547.24145	5927.16798	6544.35173	5404.03511	2956.58571	6914.74886	5699.22669	5312.83916	5091.9488	7227.6362	7683.11919	7421.90796	7818.8299	7784.88246	6631.80502	7966.57003	7683.82576	7821.26038	7491.12193	7273.95434	7804.13093	7706.18584	7103.40287	7719.70442	6739.15768	7456.43229	8021.08304	7814.93298	7846.26152	8006.87279	7282.79035	8264.55647	7417.79307	8076.13223	7181.19796	8166.97625	7342.60232	7542.8656	7547.19994	7484.04219	7442.15704	7806.0608	8127.14636	7740.83168	7996.65186	7091.16172	7139.09606	7740.22541	6435.88437	7336.02023	7515.72332	7381.16956	7557.16858	7553.57225	7440.56951	7782.46282	7603.20437	7431.17798	6058.18304	7009.16103	7636.17051	7261.64822	7652.367	8261.33217	7092.35764	7974.29282	7204.70886	7835.86848	7197.06558	7791.47321	7403.39542	7211.01548	7133.94778	7376.91666	6748.44111	6592.27653	8126.04347	7255.95616	8048.70657	7315.12912	7883.67667	7929.99831	7387.68558	8312.17821	7851.25647	8338.70916	7616.60107	7732.82291	8469.71702	7974.68851	7544.46241	8517.1476	6752.6831	7848.61487	8377.57642	8593.68356	8285.10871	7618.41316	7802.47808	7386.54871	7758.31733	8028.09086	7740.38992	8387.76072	8008.89473	7852.34131	7930.73833	7983.57675	9249.74844	8467.14047	8799.10574	7639.87274	7981.49708	6714.18372	7966.32899	7973.31268	7904.25893	8245.80022	8086.60427	8388.93447	7434.57789	8152.27805	8220.35489	7780.15119	7843.90777	8100.81068	6431.80395	7746.29032	7672.50996	8158.39255	8562.04166	8228.13118	7603.78327	7391.42914	7796.91549	7743.84714	7745.6298	8354.55545	8020.20975	7655.75407	7785.17164	7797.55512	8598.30313	7569.17848	8228.05843	7391.3589	7051.06058	7015.16629
3900	4200	4642.2234	5665.91652	6276.87522	4810.9491	5683.71111	5345.3337	6455.17634	6422.03358	4065.61745	4425.98529	6020.9902	6198.04388	5114.28094	4414.5413	5606.45903	5825.84949	6668.15168	6029.77733	4310.31737	4616.51795	6667.38949	4705.08868	5756.09879	5446.99367	6068.44041	6866.29046	5158.25351	5187.6184	5011.16017	5968.00179	5703.46114	5156.69993	2953.15585	6305.99786	5503.70495	5211.47026	5869.90853	7634.07902	7611.65965	6990.79517	7719.85961	7417.0165	6450.29944	7986.78596	7376.52852	7789.382	7083.47661	7219.76285	7623.6419	7490.18848	7213.27728	7399.75276	6567.00755	6655.64422	7652.17163	7707.44283	7891.77159	7800.03715	7248.84906	7349.06077	7083.30429	7375.16163	7135.16667	8029.45379	7219.8062	7312.78218	7446.32635	7498.61086	7258.78849	6660.20334	8107.25977	7656.67871	7523.99108	6870.73548	7304.30769	7488.99405	5977.73749	7255.66717	7204.09686	7195.81021	7409.01852	7376.1702	6986.64091	7512.6472	7086.95242	7319.8155	5869.09434	6750.3432	7510.67031	7102.13299	7411.05773	8223.62571	7168.06963	7812.97429	6892.40283	7232.55579	7135.5972	7686.51617	7212.8042	6835.28665	7401.31494	7221.92365	7147.15255	6665.57484	7766.96673	6980.54081	7990.10231	7145.30628	7704.99412	7882.55545	6635.05576	8219.83472	7681.85249	8262.75153	6972.33486	7441.84497	7952.94084	7691.73132	7721.07838	8067.40659	6587.11569	7345.02755	8008.90187	8466.39382	8376.43839	7424.85424	7795.67783	7460.77591	7463.75605	7558.04443	7319.1516	8139.13762	7763.4767	7839.30037	8030.26552	7889.48534	8460.8147	6970.41249	8399.87521	7592.62084	7349.6618	7056.51568	7469.36307	7639.59947	6820.55851	7560.74283	7703.06788	8223.81758	7085.13163	7738.10679	8026.05464	7675.60731	7604.44235	7848.92806	6460.01137	7379.80619	7148.8303	7649.25163	8064.42057	8008.29981	7797.22786	7183.71024	7306.92494	7328.62389	7225.76379	8015.76015	7784.274	7395.22984	7916.78591	7595.21931	7744.13848	8109.31505	7981.01869	7092.48713	6804.0055	6764.88106
4200	4500	4610.54271	5722.88112	6043.15979	4632.8069	5320.74673	5002.28713	6564.72297	6121.89354	3418.49813	3940.98784	5238.96315	5862.78681	5612.70877	4009.00053	5938.00038	5268.13228	6264.69277	5811.36592	4403.24944	4399.97201	5872.92771	4583.93397	5260.29426	5421.53598	5846.50457	6358.17992	5248.65919	5220.3933	5142.60942	5253.82765	5551.83175	5106.82517	3130.90068	6444.85916	5640.45583	4878.72675	4710.25656	6436.89669	6993.24675	6527.909	7489.20001	7400.36677	5609.51696	7432.03231	7312.41495	7492.70742	7150.61644	6935.17431	7342.14582	7459.8056	7171.3968	7162.46396	6724.01102	6816.95764	7558.94273	7100.49877	7976.01642	7685.62916	6956.69355	7567.71966	6989.36911	7422.20213	7050.36663	7725.63936	6911.53327	7121.49708	6971.14367	7216.19015	5781.63102	7007.41169	7467.39227	7063.93522	7250.86608	7206.8349	7047.75225	7541.71127	5946.62035	7170.89626	7128.15944	7150.58477	7307.48827	7211.95001	7046.43918	7402.83639	7447.43024	7186.37947	6074.98136	7116.64561	7233.34658	7211.11699	7359.70539	8073.91872	6965.54835	7048.54362	6893.56422	7470.3643	6719.81747	7549.7104	6892.10796	7050.65528	6992.20065	7205.29507	6647.4153	5747.90385	7422.32621	6702.39995	6864.00531	6085.98487	7663.22725	7738.39963	6979.02399	7422.38849	7636.67821	7780.47381	6715.38374	7283.0785	7774.14349	7685.17456	7495.38801	7750.98716	7308.58932	7146.92062	7578.75057	7454.5128	8036.95679	7455.04173	7280.15636	7754.72216	7428.3871	7229.65193	7613.82952	7966.31326	7362.91865	7479.45067	7399.41	7426.09964	6690.85438	7673.29521	7965.77561	7259.5125	7536.1728	6772.26446	7692.24948	7993.79788	6673.63144	7336.09531	7396.59557	7517.43409	7200.53534	7382.92519	7473.72643	7659.39487	7436.48765	7516.92793	6358.75939	7633.7135	7319.98784	8218.21612	7879.44136	7545.55185	7309.96597	6588.35319	7179.9846	7150.69601	6713.66217	7777.02128	7488.58262	7328.13094	7606.60035	7755.39209	7287.68917	6501.92134	7815.8144	6737.81637	6722.14155	6667.01401
4500	4800	4272.73871	4242.50733	5798.4785	4405.14378	5470.94799	5196.21755	6082.94498	5621.34528	4449.2183	3628.49863	5197.17981	5120.76086	5572.56909	4043.9633	5281.26993	5685.31573	4421.47841	5210.58763	4221.4726	4370.924	5896.08485	4368.48423	4985.46996	4852.91499	5875.84093	6264.48182	4683.31952	4972.45554	5905.76919	5187.05829	7279.27136	4719.14254	2565.47767	5834.78827	5705.29528	4863.40168	5646.9656	6744.44935	7925.55213	6431.19147	7438.51524	7130.29721	5912.99854	7216.64379	7123.51799	7621.77844	6759.83969	6861.19544	7284.61726	7328.23522	6728.37912	7103.78959	6059.64549	6780.03032	7747.2117	7292.78322	7634.20031	7468.92762	6771.85331	7009.24157	6912.544	7624.80336	6728.89877	7446.33018	6856.89183	6590.87538	7055.17355	6836.81631	6725.37322	6161.76551	7526.63026	7344.35957	6965.53826	6623.31689	6550.65202	7136.18678	5299.13009	6851.76724	6780.17895	6904.33424	7024.07247	7131.60591	7242.80264	7378.27989	7061.52679	7012.37324	5830.83361	6592.23683	6821.34703	7287.16866	7248.90175	7685.85383	6527.13201	6666.24884	6650.77761	7118.14345	6428.77324	7277.21784	6771.47449	6811.24139	6865.41385	6918.10162	6930.05851	5154.02029	6417.52924	6480.30327	7542.75118	7461.33621	7631.78132	7187.04187	6829.6152	7482.61259	7411.10304	7841.53512	6938.36942	7098.70069	7471.3573	7767.81934	6898.60548	7537.7157	6464.63716	6938.72155	7632.49603	7883.486	7754.77358	7351.6927	7100.13242	7245.82543	7165.57595	7400.98704	7070.18247	7537.9091	7187.58692	6936.44745	7431.6808	7318.74499	8104.05916	6612.77615	8084.49389	7203.83754	7362.60318	6719.16669	6975.88327	7339.08478	6004.25124	7110.70409	7175.18184	7463.10759	6536.70815	7529.41106	7399.88076	7424.37417	6944.14651	7451.82985	5924.14496	6825.80594	7053.22807	7690.3831	7930.43029	7482.50675	6992.86688	6503.76762	7044.53629	7110.95417	6585.11295	7596.55397	7091.86119	7199.81222	7472.42011	7312.53135	7749.14538	6268.45687	6777.57669	6773.19061	6436.44157	6372.13993
4800	5100	4245.14841	5355.68581	5800.65582	4326.31855	5057.73418	5319.97949	5905.12586	5135.9991	3625.25749	3580.1796	4773.90238	5572.70425	5882.01683	3523.78562	5313.55556	4866.64716	7499.76105	5099.89723	4139.8808	4542.50148	5561.82907	4260.39035	4754.22872	4624.53178	5722.78293	5154.74851	5280.15715	5529.25172	4963.29932	5076.45862	6984.60579	4762.53205	2280.49768	5588.22641	5129.96465	4324.40673	4823.21185	6519.53958	7421.71806	6877.85211	7270.68842	6928.25719	5819.22283	7022.66029	6908.94295	7166.34028	6008.48299	6605.37032	7076.20455	6868.17995	6942.79163	7118.97565	6045.72926	6268.35076	7056.02868	6208.34327	6521.07265	7666.18931	6658.31787	6903.96	6650.32125	7467.04234	6284.21851	7469.40386	6764.82376	6846.27461	7004.38408	6817.87944	5768.03436	6749.46896	7460.53798	6482.41159	7432.52316	5971.88891	6737.4935	7175.99466	6314.39968	6846.27112	6823.68675	6499.32859	6016.17564	6846.23954	6374.8991	6780.58146	6752.61248	6816.43347	5943.48001	6270.70279	7050.60936	6356.01631	6618.0834	7342.21054	6520.5309	6907.81755	6676.01993	6683.58184	6585.73677	7187.44894	6580.98921	6464.04803	6703.75523	6630.7445	6729.41763	5974.52744	7587.07537	6370.18286	7421.55273	6776.60852	7485.31092	6964.5843	6374.8172	7419.29172	6988.45426	7618.28618	5818.27775	6796.02934	7827.61379	7217.62599	7235.28188	7726.2781	6560.61927	6937.89972	7232.90643	6956.77616	6707.85072	6916.48288	7040.47448	6357.13195	6900.19128	7083.63427	6392.11721	7223.76501	6710.24666	6852.54471	7320.95988	7097.0843	7413.28411	7533.72719	7192.79633	6466.70885	7394.06531	5910.29412	6442.68698	7202.7719	7165.92926	7704.6196	7013.02129	7449.08072	6129.2632	7051.58839	7177.75525	7121.06389	7157.70158	7135.51481	6310.35157	6810.09522	6714.9029	7335.91015	7001.29203	6999.22298	6624.81884	6889.05312	6726.56991	6427.84384	6694.67499	7197.7887	6974.12712	6726.38922	7148.32338	6830.2124	8087.48912	6767.43193	7852.24374	6069.08848	6127.60902	5998.59706
5100	5400	4037.35936	4393.31369	5276.11068	4301.68112	4916.50721	4527.42922	5701.74306	5006.97243	4489.64953	3550.7993	4742.61503	5129.89793	5527.82469	3640.8766	4732.82019	4915.86863	5325.61616	4528.45711	3953.40564	3771.45825	5211.16397	4158.44032	4790.79153	5307.4217	5599.08077	5219.35764	4206.10458	4476.71221	5794.56786	5339.96051	5998.87866	3972.53852	3045.64311	5381.50479	4079.35425	4418.35494	4531.54436	5955.76555	6625.61988	5957.27585	6994.40782	6972.37148	5366.89684	6828.96008	6569.71994	7330.09169	6592.49621	6351.01826	6935.47828	6692.11109	6737.55227	6519.76244	5439.87567	6139.44835	7036.52247	7029.88396	6942.41422	7667.14905	6434.4339	6988.52195	6549.06945	6664.95453	6618.98073	7247.45471	6691.15103	6492.42392	6412.05873	6540.40714	6099.92999	5588.87322	7521.9888	6626.48604	7178.73121	6666.32868	6556.85058	6701.91264	5150.004	6471.40344	6701.3334	6394.32333	6962.10024	6650.00242	6465.94363	6778.22837	6420.50871	6584.26377	5452.08931	5990.1764	6782.23885	7437.19812	6893.92163	7541.76571	6238.82693	6995.28777	6373.248	6771.3027	6641.1023	7316.40446	6803.89499	6610.65064	6404.469	6565.56001	6558.81766	5686.84914	6928.49976	6423.66041	6777.93706	5429.09413	6709.91632	7018.48342	5674.74259	6967.10819	6831.44262	7638.29856	6108.5042	6646.65808	7319.27973	6972.0195	7035.02962	7082.43729	6453.74658	6295.03817	7235.68414	7691.21202	7445.92335	7002.36601	6793.99588	6589.68346	6321.36709	6148.08653	6574.3725	6977.24675	6950.05763	6600.68687	6670.54487	7015.70521	6941.32953	7339.0314	7712.48375	6712.37929	7235.83432	6780.80384	6709.70849	6918.20045	6090.73257	6917.19387	6465.27877	6921.98881	6638.43169	6884.36922	6942.92599	6892.28293	6709.59502	6926.32599	5871.02226	6175.28005	6967.86277	8077.19371	7061.25546	7204.34569	6639.29156	6283.75034	6348.38609	6483.64459	6288.46805	7410.4428	6863.52285	6650.57325	7100.01981	6985.9721	7134.80445	6092.59354	6599.52553	6607.89121	6054.3394	5874.31979
5400	5700	4061.57342	4086.89921	5064.88523	4183.831	4896.77084	4890.41164	5045.47862	5190.392	2910.80115	3204.2044	4523.7042	4749.66075	4797.6502	3722.28602	4549.26703	4886.09564	5550.10218	4879.1531	3973.86539	3323.03673	5157.05082	3822.37905	4322.72602	5114.293	5534.59918	4637.23373	4862.14935	5344.88005	4654.47705	4269.01716	4794.04366	4473.5261	2455.672	6270.80714	4629.09997	4203.23936	4361.89504	5183.62244	7468.21152	6878.20938	7390.65826	6329.32846	5304.18205	6627.06211	6746.45326	6862.62047	6955.80523	6542.41127	6207.34353	6681.197	6384.50498	6719.09199	6535.33488	6503.55261	6574.57049	7169.18228	7399.72427	6883.18395	6347.46678	7071.87457	6343.49042	7057.40437	6598.75537	7015.05189	6553.076	6421.13689	6726.27261	6758.0277	5865.08554	7478.94338	7545.77889	6578.47154	6742.38299	6340.05386	6635.65708	6651.3527	5382.49518	6597.79378	6414.54558	6444.60599	5911.83806	6660.19997	6284.10179	6958.16327	6409.19671	6481.38032	5287.99843	6017.94466	6863.50391	6507.00975	6364.28334	7728.16126	6081.23405	6839.73211	6082.71895	6625.26157	5719.96919	6985.16745	6615.52118	6325.27319	6297.10349	6360.03373	7190.24318	4733.0589	7318.5076	5983.20231	6636.31155	5851.29389	6661.73532	6328.39125	6318.91016	6811.71368	6594.01343	7505.91344	6345.16478	6364.00024	7038.48219	6845.27895	6762.06607	6912.43937	5932.04272	6634.37295	6691.85732	7828.85941	7646.34934	6971.62135	6467.76582	5718.28588	6523.81699	6877.14383	6345.08823	6932.27653	6737.11464	6601.49566	6596.83206	6851.81135	8358.2755	6511.19036	7554.32076	6342.82075	6787.80114	6360.31265	6434.92749	6977.24616	4989.4119	7079.80478	6643.27714	7176.51519	6060.38464	7168.40469	7018.55019	6910.20633	6546.63627	7204.2467	5842.62194	6368.93306	6886.558	7896.42805	6778.45916	7274.57178	6488.61244	5895.61922	6335.21918	6430.92788	5383.86549	7114.49721	6950.60899	6613.02631	6326.34098	6673.20996	8809.93508	5446.40201	7510.24168	5997.89331	5720.76156	5633.99044
5700	6000	4018.51035	3530.38561	4645.47789	3902.11089	4316.53736	4656.03822	5102.43576	4486.04196	3364.07514	3067.01635	3997.43006	5199.67745	4943.41622	3398.34562	4231.05751	4651.28363	7159.33751	4338.89007	3596.51739	4326.33578	4929.02898	4047.78958	4658.12693	4617.64265	5433.80483	3883.88374	4201.45966	5373.19049	5110.45575	4625.75297	8750.69857	3959.45932	5666.25346	5236.02787	4934.6239	4051.57837	5018.87437	5706.51041	6602.93985	5791.00939	7119.97528	6906.66277	4969.89897	6461.40038	6610.06619	7027.22418	5944.22445	6157.31538	6738.83654	6420.25275	6425.04819	6543.47204	5106.08838	6020.67634	6818.86538	6534.02299	6941.89626	6703.06678	6352.46645	6940.74521	6618.4136	7056.50033	5414.75272	7314.93701	6436.47178	6490.58377	6428.05637	6429.63638	5757.9246	6520.41481	7257.7474	6399.28278	6214.00486	6299.09103	6494.3545	6546.58912	6084.15525	6396.35288	6612.49371	6230.68289	6056.67945	6202.58217	6375.4814	6749.59889	6443.83713	6310.42732	5292.24265	6128.85314	6683.15862	6445.46737	6337.35717	7726.59638	6344.34651	6626.89097	6341.81956	6637.00773	6682.32663	6844.25405	6186.51665	6089.31133	6150.10618	6422.04599	5590.17637	4622.88822	6888.78855	5757.76252	6380.34534	6369.68494	6885.07172	6619.62734	6934.7034	6649.53884	6551.34827	7039.61857	5508.5859	6447.82709	6479.09991	6541.84732	6060.62315	6766.23006	6458.45145	5583.40354	6556.86327	7350.42172	6524.47464	6417.50655	6501.08619	6269.93511	6382.88208	6758.65848	6097.79453	7080.49847	6643.54352	6631.41922	6400.47469	6491.84419	7002.80849	6555.25173	7396.29523	6248.24214	5994.03855	6048.41467	6599.0328	7006.57958	5953.30035	6279.43151	6540.37973	6664.26842	6131.60298	6616.66891	6958.72032	6876.05377	6661.15534	6514.25734	5080.13332	6291.23965	6886.75817	6680.68601	6755.62108	6834.15276	6709.1079	6654.06299	6321.84518	6180.03947	6210.75295	6772.56187	6471.67005	6074.4137	6839.0358	6607.10444	6769.7316	5071.69493	7173.77162	5794.43346	5399.29769	5567.71087
6000	6300	3291.09987	3903.12497	5047.04605	4151.16916	4403.8951	4527.19213	5418.54293	4972.9446	3272.05477	2843.64649	4092.98188	3863.5221	4176.69088	4059.26454	4502.35653	4087.81706	4579.21938	4668.87087	3691.00343	3641.86365	4812.19472	3909.1268	3829.3018	4467.69826	4950.47719	4725.81059	4876.79405	4590.0398	5275.2338	3976.03065	4020.7821	4020.84284	2806.82698	4182.61621	3135.10196	3908.78871	4085.41686	4162.13245	6696.70101	6026.04241	7127.50219	6698.83003	5185.40529	6392.09236	6437.97865	6596.3359	6952.7628	6069.8659	6390.4639	6527.22877	6465.16021	6770.76061	5324.73298	5896.97136	6382.08588	6897.268	6837.32172	6819.43792	5655.16412	6765.23424	6280.95714	6907.1122	6912.31266	6992.91388	6365.9286	6184.51247	5983.16617	6177.84041	5690.18389	6177.25077	6784.58427	6651.49306	6343.9021	5697.22737	6229.00928	6789.07238	5246.41217	6573.76954	6265.83773	6046.66329	6346.6587	5844.68885	6212.47118	6701.73733	6081.76031	6045.01688	5816.57258	6465.43782	6172.31051	6287.47513	6061.79967	6903.21087	5811.31512	7042.68173	6037.58178	6540.52862	5808.63991	6516.11157	6254.72239	6308.25704	6144.4876	6274.28974	6462.68179	5679.86432	6449.21683	5859.07724	5854.82688	5589.96549	6295.68743	6618.97832	5690.23456	6555.33232	6446.21702	6969.4249	6124.04648	6060.13366	6718.41675	6513.22664	6407.88168	7189.06191	5426.78361	5672.01051	6665.71403	7263.53121	7040.05319	6286.53883	5787.06472	5972.06427	6347.60537	6338.7113	6634.03723	6831.52315	6294.49922	6147.31594	5721.70758	6113.18862	7450.99393	6133.8318	7181.20478	5996.67406	6547.17113	5108.91519	6095.55873	6655.87597	7268.17368	6861.14494	6103.82752	6824.62172	5600.47358	6075.60353	7002.63571	6464.02765	6327.4416	6334.09088	5798.01357	6461.43207	6150.08491	6770.11767	6959.11436	6637.7334	6139.77588	6069.28287	5934.95866	6026.00332	5454.85619	6552.56217	6227.63718	6302.26224	6348.80473	6055.04045	7107.34964	6112.95868	7217.4042	5463.93292	5189.073	5168.72208
6300	6600	3268.9518	2959.22907	4450.82868	3989.12377	4721.76086	3891.00242	5382.42179	5074.9246	3073.17032	2593.35814	4559.04212	3985.36153	3837.03778	3516.67972	4226.94547	3869.14901	7585.16264	4857.26884	3707.30058	4255.72357	4556.43713	3809.31447	4135.55901	3922.27991	4917.06582	4283.74101	3986.85973	4374.94496	3620.57577	4614.04738	5233.89801	4659.36758	4472.99244	5724.31443	4161.06058	4146.69751	4899.32131	4977.63628	7982.9068	6329.03105	6668.45804	6828.86437	4145.25365	6718.18298	6531.09371	7063.92561	6501.00771	6029.1901	6543.63399	6458.45106	5826.59195	6558.81219	5302.55998	5643.11387	6528.63659	6728.46845	6311.36368	7050.97935	5859.1706	6357.75698	6186.10124	6729.65049	5024.63276	7001.25197	6318.17872	6291.63366	6143.99252	6297.52489	4643.62582	6644.62004	6512.88935	5785.5178	6414.65277	5853.4158	6235.36804	6316.56264	4744.40798	6808.84063	6035.69711	6241.24602	5941.27555	6333.40051	6238.50846	7004.75961	6113.95012	5963.52119	4268.00187	5857.91945	6047.40382	5513.84347	5535.7527	7059.97773	5864.88543	6044.53629	5700.64719	6399.91573	6648.03618	6388.47811	6315.0052	6076.61789	5824.25924	6088.98883	6517.72642	4802.94667	6784.84307	6358.34861	6753.08507	5955.43935	6125.56643	6876.28221	4505.06806	7202.56466	6430.62104	6545.73156	6444.52107	6104.39739	6768.44946	6330.41093	5989.72481	6292.23323	4953.39159	5216.5212	5968.78596	6658.5529	6327.39786	6458.98119	5873.73903	6963.57263	6077.96471	6117.51558	5499.86915	6710.23573	6018.01388	6219.20656	6021.06266	5862.01209	5773.90532	5462.42388	5864.65857	6205.85159	6852.92626	5682.12529	5752.60937	6361.97015	4640.92378	6520.4101	6273.00011	7161.42949	5343.88721	6567.40397	6281.45399	6709.01244	5859.23932	6563.16254	4575.95381	5948.65815	6014.25118	6396.6228	6088.55798	6180.95972	6078.73234	5824.37889	5774.784	5709.99685	7057.23994	6290.22462	6111.15503	6173.10759	6149.16235	6307.6826	6547.08692	5359.67669	6682.99581	6141.90885	5467.52885	5193.44797
6600	6900	3482.87827	4219.76713	4383.82301	3754.88083	4116.23288	3436.10601	5658.32097	4689.26723	3062.39749	2019.18744	3854.18779	4637.26407	3062.15468	3092.82067	5082.6335	3560.61986	5312.05014	4009.79042	3558.12443	3492.1491	4636.23161	3887.48511	4027.39952	4351.50626	4957.8413	3611.07751	3899.41628	3217.41734	4214.01512	4610.99292	3618.21295	4009.41315	502.57893	4876.31022	3238.45387	2952.9442	3966.64455	4705.76684	6027.24703	6548.82347	6800.84065	6548.58296	5254.15372	6075.16143	6012.36676	6488.40946	6601.15146	5898.62047	6472.03575	6499.95824	6315.95894	6267.52546	4301.83189	5355.93944	6664.00077	5842.97576	7203.10216	6085.54658	5678.26952	6246.76025	5715.02481	6491.7052	6152.54944	6612.09003	5924.61487	5987.83391	6621.89116	6179.52175	5254.4273	6302.40048	6569.99744	6238.70916	5992.74782	5126.89134	5821.26489	6002.00186	4057.1577	5954.41822	6290.97707	6533.83368	6590.80802	6171.23107	6052.86493	6073.76858	6017.25764	6170.01325	5957.41774	5414.62878	6000.01247	6924.10923	5862.4152	6947.72353	5702.27627	6567.10955	5612.76963	6160.48526	6556.03073	6427.74281	5828.22062	5507.19928	6291.89217	5798.07265	5783.45497	4828.30183	7046.37955	5911.36886	6211.67575	5537.12743	6619.9789	6219.46034	4950.07455	5829.49651	6156.59386	6630.75561	5293.48764	5878.92296	6380.56575	5785.72329	5549.00422	6647.67575	4670.30804	6157.19757	6595.58939	5872.15414	6767.82362	6192.26954	5590.60089	5575.541	5551.62628	5796.93898	5897.87445	6249.26019	5847.32707	6091.90949	6422.31686	6148.47428	6149.04762	6856.43521	6387.53615	6226.86606	7070.92765	5128.95909	6024.54244	6552.19009	4890.33581	6059.46953	6257.58581	6816.48596	5137.52873	6384.75557	6485.00669	5955.32698	5719.2543	6275.74669	6227.56536	5390.18038	6012.19637	7386.89818	6254.87116	6801.09151	6103.99462	6035.73396	5893.1427	5879.54188	5169.92442	6289.46263	5601.72671	5542.12632	6600.67731	5772.25523	6198.82615	6620.24046	6953.82925	5994.9717	5264.72886	5075.80498
