frame_start	frame_end	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-vessel	Left-choroid-plexus	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-vessel	Right-choroid-plexus	Optic-Chiasm	CC_Posterior	CC_Mid_Posterior	CC_Central	CC_Mid_Anterior	CC_Anterior	ctx-lh-bankssts	ctx-lh-caudalanteriorcingulate	ctx-lh-caudalmiddlefrontal	ctx-lh-cuneus	ctx-lh-entorhinal	ctx-lh-fusiform	ctx-lh-inferiorparietal	ctx-lh-inferiortemporal	ctx-lh-isthmuscingulate	ctx-lh-lateraloccipital	ctx-lh-lateralorbitofrontal	ctx-lh-lingual	ctx-lh-medialorbitofrontal	ctx-lh-middletemporal	ctx-lh-parahippocampal	ctx-lh-paracentral	ctx-lh-parsopercularis	ctx-lh-parsorbitalis	ctx-lh-parstriangularis	ctx-lh-pericalcarine	ctx-lh-postcentral	ctx-lh-posteriorcingulate	ctx-lh-precentral	ctx-lh-precuneus	ctx-lh-rostralanteriorcingulate	ctx-lh-rostralmiddlefrontal	ctx-lh-superiorfrontal	ctx-lh-superiorparietal	ctx-lh-superiortemporal	ctx-lh-supramarginal	ctx-lh-frontalpole	ctx-lh-temporalpole	ctx-lh-transversetemporal	ctx-lh-insula	ctx-rh-bankssts	ctx-rh-caudalanteriorcingulate	ctx-rh-caudalmiddlefrontal	ctx-rh-cuneus	ctx-rh-entorhinal	ctx-rh-fusiform	ctx-rh-inferiorparietal	ctx-rh-inferiortemporal	ctx-rh-isthmuscingulate	ctx-rh-lateraloccipital	ctx-rh-lateralorbitofrontal	ctx-rh-lingual	ctx-rh-medialorbitofrontal	ctx-rh-middletemporal	ctx-rh-parahippocampal	ctx-rh-paracentral	ctx-rh-parsopercularis	ctx-rh-parsorbitalis	ctx-rh-parstriangularis	ctx-rh-pericalcarine	ctx-rh-postcentral	ctx-rh-posteriorcingulate	ctx-rh-precentral	ctx-rh-precuneus	ctx-rh-rostralanteriorcingulate	ctx-rh-rostralmiddlefrontal	ctx-rh-superiorfrontal	ctx-rh-superiorparietal	ctx-rh-superiortemporal	ctx-rh-supramarginal	ctx-rh-frontalpole	ctx-rh-temporalpole	ctx-rh-transversetemporal	ctx-rh-insula	wm-lh-bankssts	wm-lh-caudalanteriorcingulate	wm-lh-caudalmiddlefrontal	wm-lh-cuneus	wm-lh-entorhinal	wm-lh-fusiform	wm-lh-inferiorparietal	wm-lh-inferiortemporal	wm-lh-isthmuscingulate	wm-lh-lateraloccipital	wm-lh-lateralorbitofrontal	wm-lh-lingual	wm-lh-medialorbitofrontal	wm-lh-middletemporal	wm-lh-parahippocampal	wm-lh-paracentral	wm-lh-parsopercularis	wm-lh-parsorbitalis	wm-lh-parstriangularis	wm-lh-pericalcarine	wm-lh-postcentral	wm-lh-posteriorcingulate	wm-lh-precentral	wm-lh-precuneus	wm-lh-rostralanteriorcingulate	wm-lh-rostralmiddlefrontal	wm-lh-superiorfrontal	wm-lh-superiorparietal	wm-lh-superiortemporal	wm-lh-supramarginal	wm-lh-frontalpole	wm-lh-temporalpole	wm-lh-transversetemporal	wm-lh-insula	wm-rh-bankssts	wm-rh-caudalanteriorcingulate	wm-rh-caudalmiddlefrontal	wm-rh-cuneus	wm-rh-entorhinal	wm-rh-fusiform	wm-rh-inferiorparietal	wm-rh-inferiortemporal	wm-rh-isthmuscingulate	wm-rh-lateraloccipital	wm-rh-lateralorbitofrontal	wm-rh-lingual	wm-rh-medialorbitofrontal	wm-rh-middletemporal	wm-rh-parahippocampal	wm-rh-paracentral	wm-rh-parsopercularis	wm-rh-parsorbitalis	wm-rh-parstriangularis	wm-rh-pericalcarine	wm-rh-postcentral	wm-rh-posteriorcingulate	wm-rh-precentral	wm-rh-precuneus	wm-rh-rostralanteriorcingulate	wm-rh-rostralmiddlefrontal	wm-rh-superiorfrontal	wm-rh-superiorparietal	wm-rh-superiortemporal	wm-rh-supramarginal	wm-rh-frontalpole	wm-rh-temporalpole	wm-rh-transversetemporal	wm-rh-insula	Left-UnsegmentedWhiteMatter	Right-UnsegmentedWhiteMatter
3600	3900	4951.64818	4951.70344	6150.78513	4537.62729	5413.54071	4933.81602	6037.14235	6180.32463	4415.66259	3758.61891	5543.9028	5166.8	4582.44015	4258.79223	5004.40113	6042.72934	7174.30685	6466.2169	5121.10533	4743.98136	6346.15663	4384.32338	5011.409	4713.04671	5089.4467	5866.76493	5263.05279	4516.56723	4790.71928	5497.17318	5738.75452	5386.85087	4383.13796	6678.38371	6058.94044	6092.24352	5178.0546	6857.9129	4930.39547	4990.08562	5353.75202	5102.53793	5517.44864	5293.62646	5070.63353	5021.78852	5137.55869	4794.25575	5368.93824	5192.73596	5025.47238	4785.87967	5280.26417	5572.06589	5216.19383	5520.19907	5529.24308	5169.82824	5032.77341	5057.76623	5335.7538	5435.57617	5294.7273	5477.77788	4887.29161	5012.19761	4598.48142	4859.24582	4306.56926	5453.73862	5014.07403	4800.29626	5228.06302	4484.60368	4567.6804	4720.72742	4379.36776	5272.69603	4946.21257	4781.79985	5114.0414	5028.73982	5434.06613	4991.92477	4826.47745	4469.38325	4755.0663	5022.76557	4964.02685	4920.13631	4890.63962	4746.27042	4772.1274	4795.15004	5129.17515	4832.47775	4600.48415	4847.14364	4687.78294	5072.61338	4348.90458	4655.45583	5137.25471	4367.81872	4438.34607	4791.66936	6180.28463	6748.01089	6558.10915	5804.91131	6058.26424	6401.06047	6251.02872	6196.34333	6109.21355	5852.58783	6579.86512	5832.22178	6355.07539	5981.1525	5442.1262	6616.09388	6653.99992	6456.83074	6954.35576	6248.21309	5788.31107	6129.60476	6435.00088	6590.49388	6964.83109	6455.55914	6210.79919	6086.85869	6116.53137	6260.516	6281.8023	5684.33823	5946.87419	6696.40445	6165.0257	6360.39117	5869.18078	5212.22688	5343.5835	6412.00878	6032.18559	6031.63844	6424.87548	6078.02246	6689.53545	5492.79769	6121.81089	5896.9157	5561.07646	6373.23297	6362.01884	6201.006	6459.73414	5894.50397	5986.4235	6345.87815	6430.57682	5898.71735	6169.33652	6299.51969	6295.84516	6000.36797	5672.3998	6246.09437	7097.73642	5034.19668	5289.90325	6208.10788	7282.21633	6995.83745
3900	4200	4678.97889	5174.37943	5651.97147	4241.52581	5166.93545	4879.71334	4647.86207	5836.82435	3472.63344	3657.8524	5063.73204	5058.16389	4696.03894	3709.1432	4650.91588	5389.74332	3887.28855	5623.76378	4286.22292	4299.53789	6237.01406	4216.77825	4568.20494	4472.28828	4745.25225	5747.75775	4242.11496	4141.91236	4133.02792	4947.87351	3684.19279	4448.41067	2876.81468	5712.6198	5088.68753	5301.51014	5403.10499	6578.67101	5023.0505	4631.10545	5184.69312	5019.2916	4999.65508	5144.3342	4844.06112	4838.59003	4963.94542	4697.52818	4927.1437	4740.64464	4543.04463	4594.03674	4602.02793	5304.55988	4857.33862	5107.41082	5206.93971	4879.37916	4778.37326	5221.83385	5003.70175	4778.1667	5079.57379	5075.24502	4587.1255	4686.08933	4506.56336	4869.77664	4733.24038	4816.36212	4285.7355	4457.87388	4760.46185	4300.23203	4585.14133	4605.09426	4117.88065	4758.77512	4575.02605	4400.24724	4740.29689	4785.10786	4974.67965	4731.6197	4587.32184	4450.61709	4225.52226	4599.28056	4599.3898	4364.28531	4527.77679	4589.35675	4467.78064	4577.87084	4579.99582	4699.77596	4563.68783	4568.53651	4429.84343	4786.69933	4078.72496	4393.51748	3963.85774	4207.3857	4489.97232	4548.9508	5903.98205	6544.85878	5953.56624	5828.16131	5741.098	6570.34749	5808.6245	5905.43608	6514.47715	5479.81037	6075.58657	5441.36609	5257.20291	5393.05398	5182.80106	6559.55843	5676.57294	6121.70556	6515.29031	6116.71908	5282.42946	6714.01275	6124.3915	6173.64047	6288.70889	5880.79867	6014.76306	5691.91342	5813.10801	6333.90354	6192.22908	4421.35214	5211.33907	5816.41161	6168.01018	6134.00881	5953.35301	5213.39416	4268.12393	6016.0146	5731.06833	5751.59006	5991.62315	6045.68355	6568.06907	5589.89142	5467.52611	5746.55084	4599.39375	6328.51567	6140.34939	5680.92624	5904.1894	5474.31293	5595.76364	6307.11858	6089.09301	5668.77223	5708.04088	5925.87963	5908.28518	5729.84451	5494.35113	6164.16922	5505.67061	5052.4404	5531.92793	5646.65839	6989.94572	6650.03726
4200	4500	4589.23098	5405.23584	5497.92149	4093.33065	5031.30274	4845.14408	4447.07006	5616.53999	3613.0094	3745.31771	5174.57225	4878.44311	4851.29434	3692.22933	4746.4808	5579.52116	2871.91947	5402.32492	4400.3303	4415.18919	5443.27822	3886.48293	4720.81747	4692.67776	4506.19157	5072.79383	4444.23977	3914.05362	4444.20876	5459.84092	3618.87227	4444.81331	3412.43078	6015.14068	5175.64825	5618.96365	5364.92185	6353.60694	4629.86412	4066.54323	4844.09536	4706.74582	4770.20457	5004.86886	4580.62839	4840.90229	4674.69518	4451.15648	4851.369	4887.96978	4839.67936	4420.24419	4415.06197	4600.1255	4641.91555	4656.83469	5118.38718	4781.08463	4720.88513	4359.4443	4972.37137	4757.84628	5030.40131	5085.53777	4468.40998	4537.91046	4292.65432	4601.04653	4335.07469	4647.71487	4765.99537	4496.44106	4481.53651	4573.37848	4229.66558	4446.77714	3796.77067	4696.0921	4514.94704	4305.06932	4283.08979	4860.45429	4745.46642	4538.5187	4295.27776	3980.08435	4397.7673	4785.04925	4564.51057	4501.2124	4644.19635	4387.60099	4228.71459	4738.08635	4468.01668	4495.89617	4108.52639	4509.15596	4212.40256	4371.29302	4092.15675	4329.95394	4367.42416	4015.96732	4323.16012	4366.02585	5197.7447	5882.58634	5841.39828	5252.64831	5317.64657	6242.02192	5344.29973	5723.86326	6154.10064	5172.82113	5979.14545	5402.13408	5977.62779	5534.73852	4324.10144	5866.12177	5743.42297	5481.60042	6090.32938	5471.42174	5155.61167	5972.2586	5958.83681	6139.54542	6213.52212	6047.57247	5664.74311	5225.69124	5543.92472	5877.8436	5538.25127	5022.05176	4896.60416	5558.78484	5416.05077	5644.61165	5547.78107	5067.4061	4589.01469	5391.15366	5443.46069	5561.81458	5571.35736	5762.59569	5940.66828	5073.42954	5083.29308	5565.3878	4703.50687	5844.43633	6024.2823	5747.84202	6236.62068	5329.37823	5189.86694	6049.41311	5762.10511	5782.46584	5696.38337	5694.81663	5745.258	5308.53138	5314.83102	5676.59592	5941.95223	5231.42694	4601.60425	5408.40224	6696.79565	6398.72076
4500	4800	4475.33753	5875.90371	5347.87548	3906.48011	4591.98263	4750.51058	4897.98505	5070.26049	3746.49657	3438.58264	4798.88565	4844.6635	5074.64624	4140.49265	4661.1904	5227.80772	5234.58001	5511.92498	4016.70926	4215.38069	5218.76443	3999.13501	4445.0941	4025.9749	4599.71258	4559.49442	4057.97996	3729.61726	4112.24773	4952.64883	3433.08714	5027.36165	3165.86621	5535.0252	5678.6733	5061.71593	5257.5042	6097.12198	4494.09269	4252.17925	4982.49303	4586.35433	4310.35669	4650.49789	4630.98284	4695.84534	4880.40371	4605.33976	4618.73984	4468.15531	4582.32425	4233.34924	4725.78876	4580.57381	4804.33064	4808.39873	5329.29268	4782.06471	4252.62473	4690.61823	4921.39947	4740.60031	3780.71394	5031.34722	4538.50727	4541.2819	4195.56946	4496.41259	3889.01703	4772.0344	4169.42583	4357.81511	4480.8942	4440.65443	4128.07646	4523.52321	4657.83696	4653.17143	4531.21958	4131.10141	4367.23955	4322.50017	4554.15673	4497.70093	4317.55092	4034.00682	4209.23406	4341.26977	4211.13985	4404.54464	4314.13421	4573.76858	4241.80031	4421.30876	4424.56397	4464.28229	4905.62086	4360.96086	4135.21867	4709.08299	4040.13961	3996.91677	4222.30666	3619.22215	4124.90007	4272.19361	5536.5306	5505.8839	5667.42206	5201.05632	5464.4159	5553.80116	5505.10696	5546.62095	5619.03043	5279.52249	5708.4927	5344.98334	5634.45199	5163.09864	4735.27325	6040.65229	5904.39317	5350.2393	6257.12617	5780.61532	4961.63955	5730.49544	6060.07614	5752.09457	5777.9154	5887.01707	5685.70369	5332.05521	5427.37334	5608.52773	5332.75447	4374.72414	4830.31507	5756.56019	5714.33146	5561.86695	5319.90144	5000.84771	5207.62097	5562.55545	5436.63738	5266.49594	5458.14159	5381.70123	5709.76478	5119.99919	5229.12223	5344.85996	4497.93254	5995.28314	5608.29315	5829.79395	5910.67689	5304.80586	5070.25209	5515.03314	5806.95769	5427.37395	6738.91381	5415.45681	5368.42519	5405.63038	5121.84378	5557.5502	5230.02629	4926.85362	5011.07911	5395.53326	6424.27825	6202.38485
4800	5100	4210.81866	5156.05992	4891.58309	3755.21317	4739.97948	3919.52492	4829.7691	5032.94726	3984.30504	3141.45696	4550.8447	4695.13582	3728.5874	3375.7144	3761.10694	4727.92816	4983.03212	4761.58052	4046.98598	3190.82551	5028.797	3809.41287	4157.35307	3854.76081	4224.16288	5057.45366	3630.01246	3092.1213	4677.83559	4444.33608	3441.45795	4212.41591	1763.02364	5534.73433	4383.45025	4535.16771	5231.79528	6359.98951	4223.36404	4193.97271	4832.18423	4409.84371	4084.41868	4640.10169	4481.04915	4455.32241	4413.51211	4589.92409	4782.02496	4159.49683	4046.67545	4157.2156	4153.47065	4836.94996	4547.65799	4553.98786	4930.83636	4934.22758	4490.09816	4210.20592	4597.72537	4515.74141	4229.08436	4903.43668	4273.53985	4396.00476	3977.30606	4389.02054	3536.75077	5298.01154	4200.91535	4431.82416	4298.75033	4572.81057	4155.89623	4284.81384	4278.65574	4304.61392	4144.75461	4213.47366	4419.48308	4469.36909	4646.55506	4201.68879	4336.90487	3645.44646	3956.67755	4254.6072	3783.55372	4698.18002	4045.2655	4532.23558	4007.67269	4040.5947	4420.23869	4434.3009	3999.75869	4064.85635	3938.19892	4386.50998	3872.9356	4007.48253	4326.1549	3615.22092	4182.29066	3981.74112	4855.68097	5307.85017	5662.48435	4908.13269	4665.04971	5344.71493	5030.97677	5412.62404	5596.60183	5112.87253	5629.15923	4878.34016	4685.61309	5080.9776	4425.76941	5996.92998	5623.9753	5369.64491	6168.43224	5660.21199	4954.19314	5334.06956	5642.54568	5714.02966	5369.98819	5642.63377	5375.39045	5341.81321	5034.90776	5246.50575	4838.69171	6145.85884	4397.58444	5814.68969	5676.61426	5882.16503	5454.45348	4902.92956	3799.16283	5072.85679	5046.69662	5163.52345	5704.13693	5495.96086	5337.14757	5125.84155	5070.51859	4962.47686	3822.52453	5793.23578	5519.77233	6330.80581	5357.88239	5306.77742	4807.73487	5568.35511	5482.80647	5251.99292	5147.9955	5229.1666	5263.58584	5060.08921	4601.22827	5476.17901	4818.00449	4645.39616	4671.67103	4942.75041	6160.82881	6065.89299
5100	5400	4131.56259	5155.61719	5054.30656	3678.3811	4589.63066	3778.54189	4212.14243	5045.83466	3669.12744	3109.13111	4420.07127	4713.4007	4344.46546	3263.09326	3436.64559	4668.17054	3651.50459	4661.88901	4105.51882	3610.327	4990.72632	3655.72735	3654.10767	3635.48242	3704.57698	4644.44071	3703.31301	4145.36054	3716.08909	4734.87774	2996.59849	4369.09378	3202.04352	5678.00796	5075.0914	4662.14799	4832.04776	6137.72939	3611.7144	3994.04432	4580.21214	4252.54919	3719.75159	4425.85277	4226.6404	4353.22316	4614.74228	4326.71812	4371.97238	4430.19403	4265.78003	4093.15956	4289.50862	4514.26063	4390.27544	4412.12638	4656.40624	4425.90086	4282.80092	4422.59239	4347.27752	4503.57019	3973.35279	4752.45688	4087.76844	4200.05844	3791.01924	4273.87106	3640.77418	4256.38728	4202.27829	4161.88354	4172.47714	4001.89871	3798.78471	4124.1781	4327.61925	4180.84505	4046.98954	4024.03023	4558.87447	4069.20987	4120.355	4198.38042	3851.09356	3854.66397	3891.30165	3683.99289	3887.42446	4080.06189	3819.97799	4590.79176	4050.02108	3922.35283	4087.74056	3808.57092	3899.87418	3949.69179	3952.71201	4040.51317	3634.46704	4010.18891	3728.69335	4122.00492	3075.46386	4189.34576	5009.91907	5480.1338	5356.87324	4653.64244	4998.4094	5576.65526	5024.46171	5217.78451	5545.23739	4875.61126	5358.636	4991.5599	4942.94144	5073.39981	5049.80438	5855.45818	5432.83607	5661.2747	5916.25585	5238.79588	4918.55574	5709.35172	5294.20791	5571.1387	4954.3512	5338.86174	5125.47399	4931.1419	4871.02809	5166.43332	4471.91076	4016.65682	4692.68168	4949.73678	5094.99535	5270.37226	4868.6065	4454.77609	4859.28517	4880.39991	4938.85735	4853.80516	5559.81655	4925.86652	5409.63895	4737.15256	4609.23915	4916.17789	4280.44662	4992.98468	4874.53099	5392.26271	5396.30968	5087.57171	4996.5975	5530.09697	5104.2949	4954.3788	5360.4016	5027.91195	5362.37271	4798.18974	4647.31849	5326.26994	4457.39239	5094.75297	3705.49646	4974.86644	5956.16304	5791.43274
5400	5700	3834.30397	5004.07913	4538.94433	3391.50461	4576.30277	3636.76662	4390.24738	4522.0179	2724.43582	3430.0684	3972.25356	4616.4511	4342.32567	2989.3677	3677.97821	4718.95411	6379.96962	4011.40602	3488.52223	3511.86056	4821.61743	3528.40106	3784.37778	3892.47585	3710.84377	4847.52423	3513.53927	3170.43163	3677.14685	4613.50198	3373.53414	3969.07144	2370.52492	6006.1598	4456.12502	4953.57405	5250.15415	4705.66455	3892.40081	3693.86438	4495.4472	4320.12049	3828.82897	4003.70556	4017.27864	4193.3534	4244.63531	4081.02662	4179.80923	4062.012	3847.91738	3851.49885	4637.57919	4083.00568	4183.18547	3662.83902	4182.7544	4602.64568	4110.36238	4269.4703	4299.60041	3946.59924	3934.31138	4469.38239	3916.63756	3886.91175	3966.60466	3862.72785	3440.47463	4390.02034	4020.46156	3708.55022	4344.09687	3758.71315	3876.14607	3698.81704	4354.19945	4035.68795	3866.74598	3670.79228	3866.58422	4054.03563	3880.09586	4063.85984	3984.98597	3597.16966	3836.0131	3628.57075	4010.46536	3536.15112	3904.87505	4242.3291	3797.89504	3669.16545	3901.85471	3853.3022	3272.50144	3880.57338	3777.42141	3989.52524	3541.92116	3557.04732	3661.08805	2534.54961	3178.68922	3974.77227	4816.36721	5538.11452	4700.54076	4860.4748	4512.59925	5209.31407	4901.83507	4923.9752	5252.88016	4612.80862	5249.75366	4901.22476	4788.16274	4657.95557	4551.76642	5208.19482	4949.98041	3800.72946	5281.10545	5157.74374	4763.72172	5849.36718	4886.08942	5132.65643	5320.48658	5145.28511	5116.42295	4627.49788	5210.59129	4621.35071	4062.79101	4012.58919	4951.65787	4789.2466	5012.41691	4839.50197	4854.30506	4135.08839	4912.82892	4703.94726	4758.63816	4629.73624	4944.82479	5187.69452	4833.54069	4552.63832	4786.86368	4290.82568	3730.03473	4767.77026	4855.44175	4890.80054	4827.51168	4759.25062	4603.63035	4775.43129	4671.00796	4718.11449	4721.04638	4739.34165	4941.9178	4513.13932	4722.19659	4846.01347	4765.41089	3182.62728	3617.75082	4602.15384	5593.70633	5482.79909
5700	6000	3921.94013	4476.14084	4308.23161	3407.67569	4041.88423	3945.27359	4143.73684	3583.02747	3222.65245	3291.65569	3996.99762	3848.90451	4508.39931	3425.67321	3545.48973	4838.47526	4753.61299	4350.65229	3411.34518	3106.77069	4504.29419	3414.9515	3263.88253	3142.03038	3768.6265	4044.33652	3610.57562	3356.49112	3089.46069	3715.53876	4925.83936	3744.56679	2370.21685	5819.50264	4701.51875	4592.86188	4322.09413	4653.19423	4165.00132	4681.92487	4185.56951	4259.16688	4362.09266	3810.51271	4074.64445	3746.06356	4095.60506	3875.47837	3937.0116	4037.22344	3875.99554	3525.80219	3586.03876	3888.38377	3885.07284	4495.17711	4271.50682	4082.50489	3946.41551	4187.91081	4293.6906	4219.70159	4228.28662	4183.12417	4098.99776	3823.42822	3801.4294	3829.89166	3004.10855	4348.8396	3835.94642	3651.28286	3758.40176	4051.97854	3384.39993	3681.78309	3294.06425	3669.21052	3809.30564	3222.40225	3325.93895	3939.89595	4099.26026	3880.42889	3352.01887	3644.68374	3007.07186	3526.48977	3646.05748	3675.39068	4081.51627	3753.38341	3768.91561	3905.98495	3776.28722	3614.65961	3876.05857	3718.80485	3544.32007	3765.87563	3332.61658	3747.33289	3407.96085	3421.86446	3911.92473	3481.02018	4757.37668	5310.46775	4775.70002	4636.57375	3890.4863	4771.0501	4593.42914	4708.85831	5075.27029	4357.28249	4984.45713	4484.8898	4431.07629	4567.0503	4384.20268	4638.27796	4365.22653	5067.75187	5256.52612	4874.48476	4298.46488	5462.01095	5000.01707	5177.37909	4923.59821	4469.69725	4849.18933	4466.05137	4688.64761	4572.55936	3803.78594	4574.27405	4095.38568	4525.45285	4524.77093	5248.54924	4664.8351	3801.01231	3789.13131	4421.67922	4602.43188	4105.15054	4686.95838	4702.67304	5066.46735	4707.23719	4232.87493	4679.5281	3746.57959	5136.50654	4079.93947	4963.66829	5316.91426	4688.7748	4755.95485	5205.39411	4923.71595	4723.64701	5373.98822	4524.80512	4559.61784	4745.87261	4168.35184	4861.94432	3913.33822	3713.73349	4234.83094	4760.96551	5498.48739	5441.33797
6000	6300	3650.46291	4279.84858	4324.01875	3360.75572	3488.07953	2928.25704	3344.13664	4007.55018	2146.89201	2792.2341	3751.23889	3227.83791	2944.79214	2252.8707	2952.64685	3541.3592	2358.52284	3445.22889	3726.90745	3802.42184	4088.79032	3118.89571	3328.48653	3255.69892	3528.97075	3712.57099	3918.95325	2951.66218	3693.37182	4025.11998	4457.3938	3631.52252	1431.73812	4631.34175	3515.42823	4440.08061	5028.40627	4017.92404	3788.24194	3468.03161	4203.58598	4221.31446	3927.9784	3962.01093	3827.07758	4052.70606	3716.99538	3681.55518	3940.76983	3842.03168	3811.87371	3472.28174	4429.6897	4171.29666	3700.79668	4114.74167	4417.91444	3914.85429	4030.54911	3428.32875	4123.95831	3866.71391	3207.76579	4136.72012	3628.28931	3828.22747	3454.13858	3988.59748	3352.89924	3650.4113	3584.66358	3628.89298	3830.79914	3552.85477	3461.83667	3511.02233	3086.1145	3560.21402	3556.04047	3337.70624	3642.5958	3840.1519	3450.19629	3378.92547	3208.13298	3159.06959	3964.98828	3535.76251	3701.76128	3217.0943	3730.4634	3556.27267	3427.57816	3741.80098	3916.02475	3548.10803	2956.68872	3547.7494	3424.3409	3726.51785	3132.9523	3345.11009	3222.6157	2770.88437	3052.49602	3465.85426	4559.46289	4421.20608	5035.49262	4193.45228	3503.29325	4664.04264	4085.10523	4402.80091	4587.34587	4052.95253	5128.19146	4593.52757	4393.5225	4340.00037	4160.55328	5058.49686	4314.1938	5078.09538	5581.64053	4429.17801	4558.35569	4487.28254	4783.93642	4879.99986	4130.30106	4756.99708	4617.57418	4395.528	4439.69324	4702.84641	4043.21112	3538.84511	3668.63429	4730.76942	4288.28066	4693.2697	4071.71319	4057.91316	3861.2911	4315.96027	4300.5283	4164.33125	4497.58727	4523.47749	4345.12254	4083.19196	3986.72318	4281.53326	4328.98945	4474.8226	3845.8035	4482.97249	4630.45118	4394.44808	4235.83101	4645.76707	4424.30091	4310.86774	4585.17889	4280.73983	4171.58243	4351.63171	4053.64647	4754.06062	3981.72337	4419.08393	3478.95099	4276.55805	5006.80069	5067.03278
6300	6600	3776.28742	5557.4685	3852.90586	3098.58365	3484.79426	3545.40313	4187.30913	4386.09054	2308.07493	2608.73313	3685.63409	4584.70727	3208.2508	2634.34759	3070.95297	3587.74422	1523.61977	4742.59476	3758.26799	3676.10418	4211.88927	3175.27552	3375.96571	3211.15252	3449.8652	3607.93139	3955.8103	2930.08857	2448.11322	3579.30982	1915.60902	3883.10372	3326.32973	5619.31865	3424.60067	4285.17369	4993.83351	4583.6316	3943.90188	3405.87033	4049.27022	3791.07279	3373.16019	3924.24653	3769.62964	3951.20585	3473.3511	3831.83872	3966.3192	3976.67227	3424.3614	3159.70668	3330.39812	4051.43759	3684.22538	4360.35968	4387.99189	4193.68486	3818.39338	3893.05295	4255.28045	4027.30237	3601.77258	4191.83141	3558.53139	3852.447	3261.84364	3446.11517	2958.45098	3145.16558	4917.287	3598.25121	3273.50123	3905.98835	3476.50697	3601.55252	4264.85906	4030.91053	3836.72536	3152.97983	3658.79923	3827.78891	3775.07264	3522.25145	3222.15665	3078.29513	4422.68409	3589.7182	3086.28673	3494.87307	3295.40911	3674.86159	3511.99929	3563.5646	3460.86775	3627.34227	3777.38381	3489.65157	3146.93908	4184.24986	3253.94889	3465.8178	2732.13599	2868.55105	3654.84854	3128.35212	4635.05883	4721.13017	4402.31599	4199.02504	4435.57112	4992.80311	4179.54732	4460.40851	4852.52025	4161.07472	5095.26977	4712.94795	4129.10637	3928.78424	4002.44503	4643.94473	4317.22483	5005.77956	5477.35555	4856.95521	4166.98878	4942.17347	4740.88037	4925.62107	4874.74002	4444.17928	4123.58127	4085.37422	4324.29107	3922.44407	3999.91842	2697.14753	5428.32909	4530.39428	4231.81709	4880.72655	4064.16913	3755.99289	5800.72639	4814.78713	4538.8612	3869.71022	4512.48527	4420.20559	4298.16246	4355.89349	3692.80584	4286.21042	4468.65391	4441.10546	3590.18729	4412.9416	4268.79126	4414.69117	4054.73502	4415.41569	4320.12612	4332.16429	4660.34669	4325.71929	4222.42227	4727.77683	4455.9834	4523.66583	3441.02412	3921.26966	4176.62903	4013.24604	5393.08275	4982.82009
6600	6900	2889.52833	4188.23356	3547.68379	3041.21409	3559.3946	3370.0257	3305.87754	3007.93211	3055.89529	2605.83862	3442.10851	4192.58188	3436.20158	2687.35255	3101.25397	4365.45098	1039.24526	3897.9085	3175.68193	3903.30096	3547.68788	2962.20133	3214.80835	3231.26437	3381.51328	3707.62379	3822.38695	2507.30721	2848.76819	3563.35777	6105.49782	3943.3805	1007.25716	5031.9008	3988.52782	2876.68487	3331.35616	4467.24478	3673.60156	3602.64714	4066.25678	3388.86253	3328.27396	3550.32085	3649.32641	3671.14101	3729.27227	3530.53411	3838.50854	3646.23932	3084.74895	3191.09868	3620.42923	3715.57798	3860.2785	3879.98223	3910.78155	3553.06564	3736.93997	3148.23413	3814.73336	3500.8628	3215.31022	4023.98025	3565.62668	3428.29799	3181.48717	3542.54106	2977.14067	3465.57985	3118.72423	3187.76499	3323.25957	2335.42398	3345.15463	3470.87887	2668.18595	3263.31692	3264.65662	3137.61996	4012.12695	3500.05161	3764.47332	3295.58086	2920.40672	3307.98294	3089.20792	3275.45021	3494.97811	3527.80656	3365.4522	4237.46487	2943.99456	2936.09127	3368.01757	3229.64971	2877.12789	3331.44999	3107.6476	3354.92101	3026.82276	3191.92898	3413.36036	2812.77631	3151.81283	3094.35655	4536.40195	4878.04985	4425.15894	3670.22666	3529.90504	4369.85421	3860.22446	4290.69605	4240.94515	4095.6074	3869.51228	4327.89739	4200.91422	4108.55855	3501.06593	5428.92239	4471.88273	3600.8412	4525.89654	4378.83071	3882.22722	4231.95706	4228.09236	4350.02883	4324.52667	4466.4231	4170.62797	4236.41557	4023.8893	3988.74411	3731.79642	3446.82351	3166.80472	3966.28663	4062.21678	3769.23502	3824.74227	4193.26015	2275.24663	3983.39513	3816.41358	4126.88808	4854.5338	4273.73042	4278.50721	3870.09608	3961.99712	4489.82512	3592.26748	4941.99875	4665.03674	3897.43465	4548.43648	4812.89977	3625.96593	4029.26236	4579.67344	4121.18614	4582.91186	4122.29856	3905.00291	3866.43737	3923.76439	4315.02153	4609.84496	2761.61859	4789.02105	3751.70693	4878.05746	4663.97018
