frame_start	frame_end	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-vessel	Left-choroid-plexus	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-vessel	Right-choroid-plexus	Optic-Chiasm	CC_Posterior	CC_Mid_Posterior	CC_Central	CC_Mid_Anterior	CC_Anterior	ctx-lh-bankssts	ctx-lh-caudalanteriorcingulate	ctx-lh-caudalmiddlefrontal	ctx-lh-cuneus	ctx-lh-entorhinal	ctx-lh-fusiform	ctx-lh-inferiorparietal	ctx-lh-inferiortemporal	ctx-lh-isthmuscingulate	ctx-lh-lateraloccipital	ctx-lh-lateralorbitofrontal	ctx-lh-lingual	ctx-lh-medialorbitofrontal	ctx-lh-middletemporal	ctx-lh-parahippocampal	ctx-lh-paracentral	ctx-lh-parsopercularis	ctx-lh-parsorbitalis	ctx-lh-parstriangularis	ctx-lh-pericalcarine	ctx-lh-postcentral	ctx-lh-posteriorcingulate	ctx-lh-precentral	ctx-lh-precuneus	ctx-lh-rostralanteriorcingulate	ctx-lh-rostralmiddlefrontal	ctx-lh-superiorfrontal	ctx-lh-superiorparietal	ctx-lh-superiortemporal	ctx-lh-supramarginal	ctx-lh-frontalpole	ctx-lh-temporalpole	ctx-lh-transversetemporal	ctx-lh-insula	ctx-rh-bankssts	ctx-rh-caudalanteriorcingulate	ctx-rh-caudalmiddlefrontal	ctx-rh-cuneus	ctx-rh-entorhinal	ctx-rh-fusiform	ctx-rh-inferiorparietal	ctx-rh-inferiortemporal	ctx-rh-isthmuscingulate	ctx-rh-lateraloccipital	ctx-rh-lateralorbitofrontal	ctx-rh-lingual	ctx-rh-medialorbitofrontal	ctx-rh-middletemporal	ctx-rh-parahippocampal	ctx-rh-paracentral	ctx-rh-parsopercularis	ctx-rh-parsorbitalis	ctx-rh-parstriangularis	ctx-rh-pericalcarine	ctx-rh-postcentral	ctx-rh-posteriorcingulate	ctx-rh-precentral	ctx-rh-precuneus	ctx-rh-rostralanteriorcingulate	ctx-rh-rostralmiddlefrontal	ctx-rh-superiorfrontal	ctx-rh-superiorparietal	ctx-rh-superiortemporal	ctx-rh-supramarginal	ctx-rh-frontalpole	ctx-rh-temporalpole	ctx-rh-transversetemporal	ctx-rh-insula	wm-lh-bankssts	wm-lh-caudalanteriorcingulate	wm-lh-caudalmiddlefrontal	wm-lh-cuneus	wm-lh-entorhinal	wm-lh-fusiform	wm-lh-inferiorparietal	wm-lh-inferiortemporal	wm-lh-isthmuscingulate	wm-lh-lateraloccipital	wm-lh-lateralorbitofrontal	wm-lh-lingual	wm-lh-medialorbitofrontal	wm-lh-middletemporal	wm-lh-parahippocampal	wm-lh-paracentral	wm-lh-parsopercularis	wm-lh-parsorbitalis	wm-lh-parstriangularis	wm-lh-pericalcarine	wm-lh-postcentral	wm-lh-posteriorcingulate	wm-lh-precentral	wm-lh-precuneus	wm-lh-rostralanteriorcingulate	wm-lh-rostralmiddlefrontal	wm-lh-superiorfrontal	wm-lh-superiorparietal	wm-lh-superiortemporal	wm-lh-supramarginal	wm-lh-frontalpole	wm-lh-temporalpole	wm-lh-transversetemporal	wm-lh-insula	wm-rh-bankssts	wm-rh-caudalanteriorcingulate	wm-rh-caudalmiddlefrontal	wm-rh-cuneus	wm-rh-entorhinal	wm-rh-fusiform	wm-rh-inferiorparietal	wm-rh-inferiortemporal	wm-rh-isthmuscingulate	wm-rh-lateraloccipital	wm-rh-lateralorbitofrontal	wm-rh-lingual	wm-rh-medialorbitofrontal	wm-rh-middletemporal	wm-rh-parahippocampal	wm-rh-paracentral	wm-rh-parsopercularis	wm-rh-parsorbitalis	wm-rh-parstriangularis	wm-rh-pericalcarine	wm-rh-postcentral	wm-rh-posteriorcingulate	wm-rh-precentral	wm-rh-precuneus	wm-rh-rostralanteriorcingulate	wm-rh-rostralmiddlefrontal	wm-rh-superiorfrontal	wm-rh-superiorparietal	wm-rh-superiortemporal	wm-rh-supramarginal	wm-rh-frontalpole	wm-rh-temporalpole	wm-rh-transversetemporal	wm-rh-insula	Left-UnsegmentedWhiteMatter	Right-UnsegmentedWhiteMatter
3600	3900	6375.85571	11124.86382	10197.22814	6778.90634	8927.78643	8848.24351	10356.80966	10796.43981	7015.22507	5224.78639	8691.10302	8774.2237	9329.9204	6340.88037	9104.33127	9155.27345	10414.79378	6571.20482	6600.29621	9499.74776	10120.45079	6934.11982	8713.62674	8739.25544	9778.77389	10175.43751	8832.60902	8927.30813	8070.2362	8826.36824	12576.38623	7926.56899	5226.41683	10989.40454	8191.18005	8396.3661	7434.76886	10495.9184	11847.32538	11039.90097	11103.21982	12318.08242	8800.093	11720.89451	11523.98904	11357.46275	10565.72332	11786.15408	10871.22527	11471.45407	11749.18871	11517.03768	9194.57106	9948.6457	11527.93083	10314.66916	11186.68643	13247.80757	10819.34533	11861.21473	10441.57322	11709.3436	11324.15567	12003.36448	11019.95208	11075.67227	11402.97755	11462.79753	10320.08643	10053.72213	12732.188	10973.45255	12646.27398	10510.89466	11238.74918	12129.50472	10059.31808	11613.84451	11697.51447	11676.14369	10565.28397	12240.92391	11176.51765	11590.96155	11681.60249	11384.29228	10363.39455	9288.35172	11376.53746	10882.14319	12056.06008	12720.19059	10304.81491	11908.89484	10624.71691	10756.92242	10429.48696	12159.2264	10467.48286	10657.66295	11296.42263	11193.63897	10563.20402	10313.10431	12743.01494	11470.95264	12939.91281	11805.03837	12942.86489	13419.71301	10027.79867	13361.00746	12281.5974	13399.55875	11983.33033	12580.48858	13349.15963	12308.49906	13206.71959	13337.61358	10422.76728	11625.16043	13115.24163	13046.27133	13935.26553	12679.46245	12446.77951	11688.36975	12136.49415	12332.02677	12682.14762	13852.4791	12919.9637	12787.71451	13331.26448	12646.40418	13997.13146	12217.62039	13636.04486	12176.688	13237.77103	11957.34595	12675.38589	13217.33121	10085.99274	12653.92377	12688.98404	13542.03827	10948.64088	13164.64615	13100.82183	12660.81743	12948.83185	13339.22659	10923.57807	11843.45566	13036.1331	13778.84086	14071.83808	13162.03564	12018.24567	11684.0548	12559.39908	11842.92933	12100.20649	14005.94271	12725.08817	11986.685	13087.26689	12515.50007	13601.18968	12244.88776	13688.07296	12228.45745	11764.96933	11786.33449
3900	4200	5778.48327	9184.75111	9250.4266	6407.14665	8575.44898	8033.96708	10368.26102	9443.15809	7653.17118	5343.26946	8124.83311	7965.44768	7255.33506	6058.43626	8403.37899	8600.69526	10437.92306	6482.33735	6644.57767	9349.05424	9388.64604	6331.92903	7540.53941	8578.16442	9366.45971	9456.67928	8363.97878	8194.72811	8397.23789	8697.21128	11918.78672	6943.02212	5214.65676	10630.43078	7522.89529	7180.73425	7356.73759	11059.77904	11805.81101	10929.42595	10979.9045	11602.4971	9620.51382	11220.31907	11086.65374	10772.25051	9970.58584	11195.76144	10903.6564	11027.35978	11448.45602	11008.78368	8993.092	9345.62684	11010.90755	9939.40915	11015.04617	12317.90799	10361.26602	11237.03022	10089.60237	10698.56786	10642.80253	11680.3913	10389.01145	10343.18818	10636.19182	10672.85509	10132.49008	9895.39327	11610.24436	10839.26179	11657.54461	10739.41877	10643.01124	11728.46309	10654.89676	11042.01967	11199.85216	10931.30063	11252.49191	11732.81243	10972.40821	10774.94809	11532.88136	10885.96681	9195.20039	8522.8444	11097.77898	10446.90109	11251.71032	11723.61084	9824.01729	11022.06664	10275.44497	10774.10935	10121.62081	11538.80578	10024.33963	10159.01444	10683.82031	10784.42508	9963.83729	10331.73733	11563.61417	10658.89175	11969.1642	11903.91489	12376.50992	11878.73793	10339.68993	12749.99536	11683.02057	12498.18112	10422.31952	11989.88854	12441.01069	12206.37074	12935.82038	12719.42405	9627.99604	10799.36558	12845.19237	12330.37322	13237.51811	11910.48547	11770.36882	10912.26244	11429.03245	11197.52683	11524.28368	13167.6723	12279.70985	11587.76233	12419.86625	11785.72355	12757.25527	12622.6581	12351.37052	11604.29543	11543.48327	11371.53338	12276.77018	12684.69978	10952.37811	12387.93386	11964.54047	12645.69126	10987.67485	12471.49059	12450.24045	11924.97412	12539.08857	12419.68888	9829.0328	11166.00394	12183.26	13444.31163	13025.95311	11815.27403	11287.964	10958.16633	12056.73038	11110.02437	11962.82562	13353.94295	11918.2186	11161.97675	12263.98736	12073.56482	12108.62422	10766.89934	12595.83973	11158.93383	10895.46246	10982.33393
4200	4500	5478.0208	9545.62582	8713.01092	6183.00341	7796.68254	7934.64965	9854.55606	9652.02233	7027.95459	5021.16854	7325.58051	8011.12626	8232.264	5299.22984	8527.35475	7199.03629	10551.65629	5681.09526	5915.45749	9677.33388	8994.72355	6380.12157	7299.83736	7523.08375	9777.18477	9671.35505	8267.3272	8407.85028	7946.33604	7737.40056	9823.32891	6862.37064	4045.25407	11042.47257	6690.00055	6699.08839	7314.84075	10249.17413	11275.91582	10432.24219	10225.05961	11336.58515	8433.39314	10599.3462	10879.77955	10358.51098	9671.22954	11050.42787	10407.40031	10354.85426	10497.30209	10524.06971	8587.08846	9906.07287	10628.14124	9602.26553	10403.75979	12101.65747	9933.37181	11076.39942	9748.17505	10316.9003	10031.38843	11255.79763	9953.77097	10660.9781	10389.90489	10535.35368	10089.67273	9649.62641	11028.25144	10328.85085	11370.72911	10356.79988	10284.93987	11596.52442	9562.36722	10306.35795	10961.81973	10764.78872	10039.28338	11460.48193	10351.21666	10561.74221	10970.75	10279.39585	8741.37591	8376.33898	10401.61951	9587.28765	11068.72258	11877.37279	9637.66571	10845.59962	10315.4015	10103.28373	10581.44213	11149.22934	9928.31123	9985.80213	10049.05362	10297.96504	10925.79641	9740.30897	11262.11984	9940.49582	11525.62862	10627.08555	11856.89724	12032.16877	9851.27403	11978.02882	11445.25978	12187.0715	10468.33925	11561.17646	12543.06284	11214.92232	12031.6156	11922.93244	9104.88021	11031.37122	12152.20455	12325.48361	12492.91294	11963.33902	11070.40714	9977.8458	11121.01759	10888.18896	11279.96207	12642.36485	11564.94093	11274.71769	11933.82142	11434.36527	13023.95354	12624.11072	11660.20461	11187.26176	11889.08001	10667.94507	11274.21144	12773.44518	9058.75886	11383.97559	11317.23777	12385.61711	10788.30779	12136.61364	11995.54396	12271.50311	12120.13067	11747.38217	9330.26026	10865.29853	11730.53512	12228.67418	12458.23997	11807.19386	11193.60427	10003.44277	11752.21108	10835.43796	11040.948	12416.60718	11388.65289	11098.23483	11774.30461	11689.98084	11903.54321	10221.14781	11917.07478	10818.09254	10393.96021	10334.89424
4500	4800	5650.18343	10109.66186	7890.75571	5972.57122	7297.71957	8346.0677	8615.16176	7933.46391	5881.58469	5007.19118	7222.68337	7637.6895	8182.52405	4463.72193	8867.86468	6959.91056	9722.82708	6576.00743	5626.59129	7761.81965	7915.97555	6009.99651	7074.56102	7399.22052	8991.80605	8878.41157	7022.1919	7473.71207	7762.79465	7141.99747	9393.9377	5848.92462	4447.29217	8400.13722	7214.66414	7262.13961	7203.49465	9698.16677	10935.39148	10177.8116	10084.43996	11323.94573	9129.92605	10482.01787	10249.3598	10110.28592	9357.95441	10944.57883	10281.06426	10288.77408	10836.11494	10180.08399	7574.9065	8251.98303	10440.11253	9375.47133	10244.51081	12304.15994	10112.01918	10625.84783	9570.53328	10145.37407	9930.4323	10881.45953	9781.61785	9720.38534	9965.09763	10091.78374	10164.2218	8323.61177	11996.74254	10159.23617	10886.49628	9613.11553	10082.00104	10601.77322	8958.25887	9673.69343	10368.55371	10003.10699	9691.97892	11227.0879	9813.60386	10167.16652	10345.68172	9836.61087	9030.28769	8325.26263	10258.39089	9140.77879	10369.49473	10908.59161	9476.47724	10935.94744	9649.53287	9566.15347	9074.39727	10843.43795	9772.34082	9746.41485	9916.42307	10186.65556	9538.48438	9591.15009	10714.65145	9992.96641	11563.66339	10839.40597	10925.82376	11648.96599	9536.31135	11603.59432	10745.13496	11994.89995	9703.43088	11137.65034	11714.03834	11505.4475	11643.84326	11303.39297	7922.94709	9712.29221	11757.44197	11490.43936	11907.23291	11363.66076	11181.61022	9934.46636	10385.63277	10376.18671	11212.17431	11852.45402	11198.12393	10786.01712	11043.71934	10771.786	12452.79178	9434.31822	12247.28045	10877.14502	11192.71427	9958.06827	10821.26347	11542.38293	8446.34988	11347.9059	10775.63934	11639.53774	10087.19259	11595.15334	11085.89331	11015.2978	11280.83446	11373.44384	9618.45584	10378.50611	10867.61026	11561.66405	11626.65771	11297.61241	10710.44174	9666.42481	10648.44226	10289.7159	10325.31839	11806.21629	11236.81457	10536.54199	11513.94184	11040.08558	11986.48625	9846.74461	11081.48491	10577.72256	9929.89324	9610.95808
4800	5100	5133.09703	10129.13054	7597.22264	5527.12689	7406.71672	7484.98769	8731.82827	7921.63807	4886.64881	4756.14637	6373.03334	7119.38094	7011.92665	4800.59871	7336.82298	6889.02438	8422.74251	5822.30832	5014.62355	8928.89733	8139.00759	5756.19888	6122.61277	6340.88119	8630.32482	7966.88321	7212.09822	6765.41199	7129.82508	7236.36042	7959.10161	6227.98016	3610.91835	8067.01302	5677.27107	5170.6643	5850.83143	9184.34405	10517.60114	9688.46986	9966.90038	10591.05047	8699.94912	9730.91762	9742.06338	9530.15944	9486.91839	10089.76404	9606.59321	9782.19704	9875.62345	9618.64238	8118.67492	9314.54654	9812.11752	9015.14805	9788.10749	10895.10259	9075.01303	10322.92943	8687.23487	9846.27004	9265.27879	10604.7689	9462.08945	9690.58689	9681.41948	9713.30516	9113.8485	9105.42768	11286.2125	9578.91156	10485.69898	9812.2393	9968.61673	9962.89257	10745.47666	9931.41314	9693.42313	9964.00921	9134.62498	10948.10719	9343.46869	10196.31778	9764.94329	9735.0268	9546.3935	7699.94686	10051.42275	9240.65381	10234.78379	11074.97488	9343.64937	10452.88443	9370.05913	9187.41398	9763.99816	10556.21995	9248.78813	9208.50504	9552.57033	9655.45168	8885.63753	9258.7944	10778.34176	10054.72811	10266.32469	9581.57939	10797.81925	11333.33935	8193.42067	10957.23913	10163.1626	11722.38086	8797.59844	10473.8792	11177.87902	10760.98805	11141.16366	10677.01451	8705.82555	9703.28819	10834.96888	11509.19893	11232.21217	10891.52195	10032.47197	8829.32877	9792.78754	10052.68863	10182.72159	11472.86696	10561.50387	10550.17815	11246.22015	10691.3952	12059.72869	9977.14306	11261.32694	10211.95506	10544.08064	9643.79875	10523.55501	10415.77929	9505.87781	10776.15778	10217.50341	10450.70507	9443.35047	11084.14715	10780.69943	11037.37992	11265.75786	10642.46513	9993.29641	9809.02975	10957.88109	12128.5113	11647.37536	10980.16194	10289.60402	9644.63765	10369.43542	9883.27087	11143.46469	11573.19173	10156.00861	10081.07745	11293.9195	10162.32611	11231.69765	11228.873	11326.31918	9914.00897	9581.93718	9205.04296
5100	5400	4830.41961	7400.46527	7281.417	5605.68381	6702.88678	7045.07735	8803.42342	7976.42273	4912.30944	4698.52015	6466.00987	6849.76937	7245.5568	4562.80998	7535.98079	6959.13956	9174.48225	5152.82206	5345.79327	9085.26415	7295.97833	5424.12681	6524.22304	6772.82561	8576.61571	8396.06834	7145.57627	6620.58863	7498.18008	6565.26715	10468.74287	6329.53248	3083.97372	8590.34652	5552.75257	5074.00144	6778.28402	7046.64711	10649.4633	9461.43433	9139.59979	10029.53767	7858.57507	9320.17171	9540.90076	9007.1874	9143.47832	9796.07093	8693.65743	9683.6678	9072.17317	9668.52799	6726.78326	8397.2929	9604.18501	7996.0849	8693.38399	10713.14292	9727.83059	10027.95626	9107.26027	9794.18723	10149.16227	10279.35787	9206.39572	9169.64047	9405.56794	10140.60681	8661.93621	8627.3684	9966.71067	8664.58544	9422.75599	9696.50686	9127.79838	10031.6015	9422.75761	9389.86698	9817.82216	9408.11988	8991.62563	10502.97072	8948.57445	9313.65662	9756.26759	9551.93468	6859.1863	7183.66925	9936.9323	8565.48039	10227.29229	10046.28791	9306.28761	9703.73014	9179.51174	9222.30593	8791.54385	10151.83741	8916.27097	8929.55078	9555.53838	9566.90252	8482.44302	7947.42527	10129.89824	9788.20929	10625.59996	9149.48193	10101.29049	10558.6728	8456.854	10076.70154	10065.51152	10837.47003	8511.63152	10229.14678	10757.93266	10618.48485	10274.23087	10488.39925	7345.66864	8831.6025	10818.12984	9817.02986	10654.15988	10758.71153	10098.83965	9256.42892	9864.9171	9848.63767	9518.14929	10983.20864	10408.56332	9198.89642	10572.95488	10643.43589	11636.72974	10399.86643	9929.258	9095.76923	9982.60671	9255.68435	9701.87597	10576.60909	7950.56034	10224.7129	10052.28753	9915.45137	8458.57678	10449.67195	10093.00809	10397.48915	10302.68326	10321.65498	7988.96938	8542.91469	10753.16762	11060.76653	11097.1496	10068.08839	9990.03899	8746.09897	9831.94062	9416.9127	9765.35074	10982.98883	10237.60515	9379.89819	9936.86605	9971.28147	9774.56066	9439.95343	9779.78982	9306.85805	8606.67171	8813.74137
5400	5700	4852.35459	10047.59643	7104.22218	5230.97451	6740.89626	6532.29774	8583.50334	7325.80201	4783.54523	4039.25922	5798.38106	6720.84156	6181.34489	6063.29168	6115.18368	5629.39025	11989.57779	5551.37935	5228.81039	7389.37854	6889.69467	5342.8666	6274.51427	6900.16211	7399.14094	7604.66316	6305.19173	8157.26743	6792.47406	5483.8547	9635.87534	6183.18584	4397.71725	7829.22339	4956.56605	5749.99667	5656.55835	8891.29759	9677.1821	8672.52772	9186.16151	10310.57011	6976.28975	8838.47876	9234.96945	8682.55856	9027.91036	10031.34981	9042.92483	9428.93566	9432.81078	9145.55524	7236.63681	8217.66225	9028.4978	8377.47544	8682.51096	10893.53635	8646.0543	9306.96592	8627.24085	9110.90493	9435.89813	9610.76249	9318.93186	9219.71134	9194.76885	9277.60623	8667.92357	8282.33644	9974.52581	8664.16471	9616.83392	7925.38513	8849.10342	10179.6914	8126.82206	9383.90289	9523.29237	9326.33301	8808.98737	10308.63439	8456.39874	9174.4757	9596.22574	9150.23911	7858.24544	7005.82171	9493.51133	7985.30666	9651.60927	10305.82161	8447.55081	9248.9077	8817.04245	9113.3439	8459.3672	10016.40709	8517.95075	8619.27251	8971.19883	9133.19918	7399.52937	7247.42958	9523.8772	9317.05793	10182.35796	8779.9228	9247.2975	11070.06731	7217.24824	10365.24442	8959.30384	10277.55202	8601.91174	10140.19492	11023.96642	9765.44562	10788.89062	9868.57284	8216.53454	9137.54718	10147.64579	10707.20913	10141.31913	9458.70573	9461.04271	8332.93414	9547.75722	9516.53092	10338.51831	10134.87382	9876.95928	9743.34101	10008.60016	9037.53007	10279.69481	10653.48764	10657.13494	9265.80665	9361.28913	8242.62056	8885.13073	10820.70494	6867.41203	9982.0144	9131.67445	10078.62224	8799.97713	10303.00854	9309.96911	9361.22475	10145.48081	9901.33871	8391.55619	8620.00817	10098.11284	9876.30004	10379.27733	9963.77499	9123.01653	9102.45182	9463.07753	9057.71569	9354.99329	10623.47915	9731.69348	8813.32884	9861.2896	9743.49448	8515.92393	7426.322	9382.88662	9441.85813	8336.19725	8420.60409
5700	6000	4775.09884	8836.38543	5963.98078	5149.16016	6299.55261	7172.82621	7704.34661	7785.41372	5379.36189	4103.07136	5621.77711	6272.2593	6210.63166	4358.44412	7234.96809	7034.95244	6591.28301	5895.25851	4532.72746	6879.76249	6455.23396	5101.85336	6270.03056	5990.27323	7935.85948	8436.26802	6002.70583	6655.05409	6852.66844	5762.67692	10259.5376	5382.36731	3563.85647	8129.41401	4975.03608	4691.25879	6241.48005	8995.05836	9579.69891	9236.7148	8595.15057	9655.83594	8855.9738	9049.64703	9113.57485	8349.39881	8216.36556	9478.13178	8597.37567	9182.07705	9137.47373	8659.7648	7361.83525	8115.36186	9154.38131	8301.38525	9058.10269	9951.88705	8726.48374	10849.45282	8381.76173	9519.07819	8398.1095	9433.70407	8661.49962	8949.32992	8865.10108	9308.08332	8039.05789	8247.32006	9473.89411	8593.25869	9234.59477	8305.00335	9308.10306	9751.88901	9956.80735	8544.92399	9243.76547	9450.42663	9299.62384	9702.45219	8377.36427	8800.45073	9613.3755	9139.42796	8065.333	7253.21953	9468.50364	8111.80957	9502.63974	10845.89518	8445.99604	9528.74136	8511.0228	8298.62491	8233.56561	9567.80019	8005.49269	8726.22067	8833.36643	9116.47855	8818.77444	8697.19744	9400.39269	8982.88823	9435.34016	8225.17241	9064.63368	9467.21342	8626.63038	10139.78595	9189.54842	9470.81871	7733.50757	9452.59055	10309.0277	9791.79904	9837.59234	9433.03401	7348.12774	8332.06437	10025.6583	10564.74048	10622.03356	9244.46699	8977.10076	9328.21481	8738.12791	9031.60387	8855.973	9630.09658	8951.77797	9030.61271	9743.21417	9389.41916	9711.57954	10515.39369	10202.24608	9021.5233	8837.71844	8162.85784	9421.08416	10051.5187	7785.9919	9733.99886	9135.44224	9947.98968	8406.36827	9429.31698	9128.3843	9086.24491	9778.2463	9714.69001	8045.88134	7995.12079	10082.50666	11098.68202	9983.42223	10124.57779	8756.01471	7598.50166	8797.35162	8565.27193	8965.46218	10284.71752	8769.55536	9113.05359	9884.94137	9257.44974	11159.30011	9235.54674	8884.42459	9064.94235	7842.12835	7701.81296
6000	6300	3710.37401	7552.3964	6137.90964	5055.24953	5472.39703	6006.56131	8009.0797	6802.3296	5033.03359	5513.05713	5799.77288	6599.01356	6787.01258	4552.76614	5610.40466	6257.19807	9727.28295	4549.29692	4842.40753	6383.23176	6175.25133	4942.99681	5660.62896	6394.43469	7372.21571	5398.41984	6105.36457	6985.50189	6819.15738	5529.62668	6497.21221	4540.97339	2983.71407	6878.08649	5587.43635	5786.34759	5269.30352	8575.66503	8440.29274	8316.11637	8070.36094	10306.11798	7061.74926	8677.65419	9018.41943	8249.37062	7511.5024	9134.03743	8636.10103	8397.77216	8479.82174	8815.61366	7459.75519	8384.39229	8256.37575	8098.60503	8886.32409	10162.09564	8352.52214	8856.12254	8221.68179	8805.72777	8528.82748	9287.56998	8061.11608	8646.59188	8671.28432	8319.74012	8057.69592	8311.40253	8843.17538	8683.43987	9612.57437	7923.32013	8483.24909	9745.20898	8442.91547	8159.33393	9005.64248	8658.14748	7862.97579	9644.57151	8633.33679	8695.9831	8740.61471	8946.51328	7313.46491	7075.7767	9237.56688	8238.71037	9301.1946	9558.70145	8586.35967	10265.38399	8596.66386	8313.35014	7836.23856	9509.84913	8022.23199	8110.34002	8701.08257	8151.26892	8493.4893	9351.53729	9338.12486	8673.96143	8621.60098	7136.33896	8422.19096	10575.44319	8217.96313	8969.83405	8755.12123	9663.50001	7510.25553	9411.79661	10028.49644	8867.27064	9284.42095	9445.00624	6996.03723	9011.19375	9214.53125	9089.01619	9961.20262	9818.16576	8538.59787	7543.23795	8952.54636	8582.29378	8829.87383	9540.04674	8837.09019	8905.17648	9455.15565	8811.11327	11228.13044	12444.45161	9337.04399	9282.73141	9116.74801	7381.6744	8526.91026	10732.46212	8193.79792	9563.37092	8513.82384	9749.87089	7740.20404	9628.74328	9550.48239	9185.8793	9484.00727	9974.71132	7988.65971	8337.15553	8896.36345	9754.40712	9807.26929	9923.1091	8626.83908	7637.34674	8676.7923	8285.20813	7953.74037	9922.44575	9108.25823	8294.10105	9403.55691	8532.2313	11213.78382	9091.84326	8786.23336	7956.94906	7528.63752	7544.65303
6300	6600	3950.56218	6816.15723	5423.47336	5017.41308	5838.85967	5823.8384	6536.85498	5406.52969	3422.17385	3407.84867	5450.77703	5003.36114	4646.25202	4230.62653	6097.86649	5237.89552	8725.86765	4167.69029	4327.94912	5925.80496	5411.30384	4726.79925	5682.94621	6174.74691	7340.18001	6928.02205	5432.55642	6839.85092	6865.30049	4946.44048	10357.33618	4301.86814	3284.06824	5456.52432	3587.18868	4793.41698	3868.26284	5866.45213	9147.8029	9125.02585	8257.00039	11293.38889	8343.30404	8296.55047	9101.14985	8334.02473	7827.44289	9279.66976	8066.04811	8766.10235	8864.335	8763.2058	8053.79644	8035.48881	9013.82359	7855.84133	8060.77121	9835.09823	8187.01719	9240.0557	8149.7793	8869.04942	8247.02633	8998.15363	8395.58618	8291.7277	8122.37218	8889.96752	7824.3153	6933.97183	9742.19093	8703.2739	9446.84355	9168.84417	8451.03341	9465.10362	6925.24018	8228.59289	8518.08089	8574.42065	8310.18965	9707.51977	8171.39437	8021.17292	9074.52499	7919.35722	6457.88394	7183.03185	8595.01043	7582.31833	8367.10995	9498.86189	7663.48709	9355.59478	8315.70945	8220.23642	8442.45924	9222.64031	7886.18277	7890.08372	8546.72996	8584.50591	7612.00957	6685.90942	8676.54158	7768.01626	9012.24715	7221.89665	8711.50074	10994.86856	6190.57952	9301.34843	8694.45847	9485.88248	7320.7029	9212.26989	9229.31496	9688.75135	8725.68385	9778.26677	8000.8132	8672.60574	8843.19938	9096.60939	9714.27237	9387.46037	8231.55844	6812.04589	8611.94435	8603.93886	7805.03534	9246.75801	8890.40946	8321.26022	9295.94403	9031.97267	10321.2785	7774.60082	9895.14551	7832.71398	9476.93166	8079.14443	8113.75128	9415.51461	6199.74716	9341.74387	8178.04969	9084.92403	6764.96385	9422.69837	9480.32123	9227.50598	9247.70839	8586.59462	8050.1756	8407.9181	8368.15608	8759.941	9056.62178	9237.90924	8322.07293	7470.17782	8187.88123	7757.79811	8819.17488	9603.03511	8736.98462	8458.44451	9091.30391	8782.77128	9176.83	6353.14864	9337.04715	7493.6013	6972.09895	7074.74291
6600	6900	4002.56403	8336.04207	5869.79244	4786.24727	5933.00173	6309.56633	7727.54342	6649.95984	4852.66193	4201.78283	4955.13652	5626.56679	5681.96908	4005.07835	6484.44008	5355.29802	8148.37383	5979.32638	4552.00456	6936.51357	5913.13925	4766.59292	5126.95137	6455.54912	7416.15925	5674.95927	5719.05749	6019.58894	4516.24799	5725.25845	8180.06187	5601.67289	1121.64154	5000.56287	3084.80485	3889.46015	4879.76542	6031.02543	8856.87974	8574.92118	7735.87104	9542.96061	7551.80116	8658.21758	8540.90836	7325.62818	7516.52712	8877.03807	7849.13822	8513.72313	8472.58022	8506.37419	6410.37714	7165.22728	8654.02799	8906.11467	8130.68223	9287.56239	7997.75446	8117.14669	7324.29899	7783.03544	8953.94877	8753.13556	7708.57063	7892.37139	8392.29444	8910.17592	7601.10577	8036.46247	7480.87695	7647.74012	8871.87291	8964.32872	7305.08061	9424.53661	9283.80387	8052.7054	8730.41659	8156.99706	7440.81232	9367.54796	8412.83809	8639.34902	8050.99084	8057.76756	7261.26445	6294.5397	8084.79446	7821.61649	8052.85701	8912.14262	7776.45522	8469.83398	7570.53664	7918.31636	8729.35846	8554.6694	7748.51467	7456.34666	8554.20466	8433.18652	6565.44676	8886.31526	7836.19775	7836.28535	8966.08106	6563.2808	7109.50055	9278.81335	7509.85121	10320.04103	8596.7513	9258.95993	5800.06095	8833.35993	8452.8166	9776.69985	9078.50941	9743.13499	6851.86272	7072.98355	9271.24731	8808.21563	9043.53273	8707.03445	8824.79626	6440.59458	8407.4018	7693.93292	8632.4786	9159.53105	7963.03923	8507.65622	9206.08291	9015.34236	10348.98848	8270.81805	8854.90838	8043.70392	8167.42113	7693.78077	7644.69659	9645.33822	6739.97199	9338.23902	8126.73629	8931.99549	6551.65518	9200.03496	9062.22821	9326.17014	8602.0927	9006.79165	6372.85828	7649.66047	8360.13535	9310.46982	8536.88647	8670.19673	8303.77367	7164.35201	7649.03758	7859.03677	8985.19878	8758.40691	8679.05679	7336.95081	9732.40711	8142.03213	7722.53651	8833.94546	7339.78737	7739.2316	6832.4565	7099.56872
